model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
gg_1d,1,1000,4,876933080,0.075,0.5990882778573714,0.5878488544260856,0.298594345173748,0.005976876509807167
gg_1d,1,1000,4,876933080,0.106066017178,0.5548818985334623,0.5513150102821073,0.3212834149739669,0.005571960290474685
gg_1d,1,1000,4,876933080,0.15,0.4965189520691129,0.5115724787270385,0.3352646079525099,0.005171370624456241
gg_1d,1,1000,4,876933080,0.212132034356,0.3621621150162131,0.3508038258940898,0.3316946037158831,0.00481007509678041
gg_1d,1,1000,4,876933080,0.3,0.35839432431816487,0.16950088389686596,0.33162135569420575,0.006635345981387369
gg_1d,1,1000,4,876933080,0.424264068712,0.7610841936699737,0.4428175860120617,0.3420646100737991,0.008539704922660879
gg_1d,1,1000,4,876933080,0.6,0.73132598607625,0.5099504365328175,0.35061757586617626,0.009572979909723547
gg_1d,1,1000,4,876933080,0.848528137424,0.7239364437658131,0.6412751248112998,0.34734811079082545,0.011890556410183608
gg_1d,1,1000,4,876933080,1.2,1.026763182670244,1.0980442540158468,0.3342937178347797,0.016919859495888007
gg_1d,1,1000,5,3424658561,0.02,0.5842831092846161,0.5012321086854172,0.5583204301686321,0.0036563836828685066
gg_1d,1,1000,5,3424658561,0.026516504294,0.25508964410401025,0.35282835821679737,0.5241756407526001,0.004597409293873728
gg_1d,1,1000,5,3424658561,0.0375,0.2464192142881424,0.3061451822284081,0.4754672968343092,0.005878339594459712
gg_1d,1,1000,5,3424658561,0.053033008589,0.16927760739839937,0.2167212711124146,0.4798999693031327,0.005752162375078069
gg_1d,1,1000,5,3424658561,0.075,0.12429064155997727,0.16113469151037665,0.46271541426918383,0.005795724758271995
gg_1d,1,1000,5,3424658561,0.106066017178,0.08820672653497577,0.11401986288470706,0.4386836584293565,0.005697213099301943
gg_1d,1,1000,5,3424658561,0.15,0.07528224034492936,0.05180621696358402,0.4200065308648658,0.005837134746254832
gg_1d,1,1000,5,3424658561,0.212132034356,0.09003869115882246,0.047953196167578455,0.4033828113059998,0.0060562330769162575
gg_1d,1,1000,5,3424658561,0.3,0.09137649835310979,0.10833687826289726,0.3914488321303766,0.006441451893262581
gg_1d,1,1000,5,3424658561,0.424264068712,0.13941910488940756,0.15472989483281652,0.39189948423143345,0.006505713423775799
gg_1d,1,1000,5,3424658561,0.6,0.234510211663983,0.27867360444891504,0.38892097038824547,0.007510431083653919
gg_1d,1,1000,5,3424658561,0.848528137424,0.6581283652878462,0.6429672914815903,0.3834348474256936,0.011059679298054126
gg_1d,1,1000,5,3424658561,1.2,1.206731358377609,1.1275077267748765,0.3623372776955549,0.01814467487325801
gg_1d,1,1000,6,2760304911,0.02,0.21451006209900036,0.21460179356872278,0.48285904268230573,0.004779328656460647
gg_1d,1,1000,6,2760304911,0.026516504294,0.23037415126693261,0.17522022324435632,0.4837784181684432,0.004994128875510128
gg_1d,1,1000,6,2760304911,0.0375,0.24072900817312082,0.21888737654376061,0.4492752273004935,0.005705046093447958
gg_1d,1,1000,6,2760304911,0.053033008589,0.29406231727996346,0.34118482310884607,0.4231440621883168,0.00571659818703701
gg_1d,1,1000,6,2760304911,0.075,0.30711939436689484,0.2994659220902794,0.41590521564268773,0.0057235496514573235
gg_1d,1,1000,6,2760304911,0.106066017178,0.3519841258250169,0.33063245729212265,0.41035574850827616,0.005501545409615058
gg_1d,1,1000,6,2760304911,0.15,0.4086407515093393,0.3824527437304934,0.4280031970234503,0.005114346149452895
gg_1d,1,1000,6,2760304911,0.212132034356,0.3029873506809668,0.3124486611624364,0.43715565476343227,0.005352553165221248
