model_id,dim,M,rep,seed,method,selected_h,ise
gg_1d,1,4000,48,3487970182,lepski,0.424264068712,0.26933299071407935
gg_1d,1,4000,49,898314033,oracle,0.005,0.20896768780820726
gg_1d,1,4000,49,898314033,lepski,0.3,0.2220825311633518
gg_1d,1,8000,0,3693240280,oracle,0.075,0.05449146567128657
gg_1d,1,8000,0,3693240280,lepski,0.424264068712,0.21829065379388832
gg_1d,1,8000,1,3263627196,oracle,0.026516504294,0.05160748172922456
gg_1d,1,8000,1,3263627196,lepski,0.424264068712,0.17261231202031968
gg_1d,1,8000,2,1437882509,oracle,0.0375,0.10739511902955261
gg_1d,1,8000,2,1437882509,lepski,0.424264068712,0.2662245172551241
gg_1d,1,8000,3,1070565993,oracle,0.3,0.13221546652176513
gg_1d,1,8000,3,1070565993,lepski,0.3,0.13221546652176513
gg_1d,1,8000,4,1478946054,oracle,0.009375,0.11808923663197296
gg_1d,1,8000,4,1478946054,lepski,0.424264068712,0.267838421987379
gg_1d,1,8000,5,367527789,oracle,0.212132034356,0.04379447860156234
gg_1d,1,8000,5,367527789,lepski,0.3,0.08879059281145922
gg_1d,1,8000,6,1843202851,oracle,0.0375,0.05418296907873987
gg_1d,1,8000,6,1843202851,lepski,0.424264068712,0.19278940830132377
gg_1d,1,8000,7,2654533408,oracle,0.01875,0.06580072901658722
gg_1d,1,8000,7,2654533408,lepski,0.424264068712,0.2679952949240434
gg_1d,1,8000,8,3313925213,oracle,0.106066017178,0.07654149860886358
gg_1d,1,8000,8,3313925213,lepski,0.212132034356,0.10017930092918222
gg_1d,1,8000,9,2306261419,oracle,0.212132034356,0.10503853724363375
gg_1d,1,8000,9,2306261419,lepski,0.3,0.12817642601078202
gg_1d,1,8000,10,464053238,oracle,0.3,0.053655366948816945
gg_1d,1,8000,10,464053238,lepski,0.3,0.053655366948816945
gg_1d,1,8000,11,2725271472,oracle,0.15,0.0888985767574034
gg_1d,1,8000,11,2725271472,lepski,0.424264068712,0.2490443311198781
gg_1d,1,8000,12,423750561,oracle,0.106066017178,0.03690238841275223
gg_1d,1,8000,12,423750561,lepski,0.3,0.07562883557605707
gg_1d,1,8000,13,748931093,oracle,0.3,0.06173999453809687
gg_1d,1,8000,13,748931093,lepski,0.3,0.06173999453809687
gg_1d,1,8000,14,4131703719,oracle,0.15,0.05489567388397607
gg_1d,1,8000,14,4131703719,lepski,0.424264068712,0.22315190249752379
gg_1d,1,8000,15,1065858366,oracle,0.075,0.1501954512253127
gg_1d,1,8000,15,1065858366,lepski,0.424264068712,0.22802395301265305
gg_1d,1,8000,16,2471023256,oracle,0.3,0.050720501170267225
gg_1d,1,8000,16,2471023256,lepski,0.3,0.050720501170267225
gg_1d,1,8000,17,2941292321,oracle,0.3,0.08505345716659729
gg_1d,1,8000,17,2941292321,lepski,0.424264068712,0.14169882834957911
gg_1d,1,8000,18,3527580965,oracle,0.3,0.040787213751076336
gg_1d,1,8000,18,3527580965,lepski,0.3,0.040787213751076336
gg_1d,1,8000,19,347341074,oracle,0.212132034356,0.07062730110125573
gg_1d,1,8000,19,347341074,lepski,0.424264068712,0.1699519420125469
gg_1d,1,8000,20,3610017889,oracle,0.106066017178,0.024578473797415474
gg_1d,1,8000,20,3610017889,lepski,0.3,0.10816918978061352
gg_1d,1,8000,21,3758412495,oracle,0.212132034356,0.020018886712024977
gg_1d,1,8000,21,3758412495,lepski,0.3,0.08917887609137912
gg_1d,1,8000,22,2977319396,oracle,0.3,0.0917486201622354
gg_1d,1,8000,22,2977319396,lepski,0.3,0.0917486201622354
gg_1d,1,8000,23,1841228347,oracle,0.15,0.08849759854620724
gg_1d,1,8000,23,1841228347,lepski,0.15,0.08849759854620724
gg_1d,1,8000,24,1150928999,oracle,0.106066017178,0.08563862661420657
gg_1d,1,8000,24,1150928999,lepski,0.424264068712,0.2270021151825135
gg_1d,1,8000,25,2655982844,oracle,0.106066017178,0.05960148225017163
gg_1d,1,8000,25,2655982844,lepski,0.3,0.12129270706031936
gg_1d,1,8000,26,2889143927,oracle,0.15,0.033835092062792484
gg_1d,1,8000,26,2889143927,lepski,0.424264068712,0.1345274887323842
gg_1d,1,8000,27,1344777899,oracle,0.106066017178,0.04778603001254192
gg_1d,1,8000,27,1344777899,lepski,0.3,0.06824784347847412
gg_1d,1,8000,28,2927652566,oracle,0.026516504294,0.10287446506291069
gg_1d,1,8000,28,2927652566,lepski,0.424264068712,0.17407809267780797
gg_1d,1,8000,29,768639609,oracle,0.3,0.07992227926068383
gg_1d,1,8000,29,768639609,lepski,0.3,0.07992227926068383
gg_1d,1,8000,30,1099691374,oracle,0.212132034356,0.0867687029682186
gg_1d,1,8000,30,1099691374,lepski,0.212132034356,0.0867687029682186
gg_1d,1,8000,31,41713270,oracle,0.3,0.10924068441895024
gg_1d,1,8000,31,41713270,lepski,0.3,0.10924068441895024
gg_1d,1,8000,32,1250663443,oracle,0.106066017178,0.03359256431099269
gg_1d,1,8000,32,1250663443,lepski,0.3,0.11625482046863747
gg_1d,1,8000,33,902127636,oracle,0.15,0.1064873085547194
gg_1d,1,8000,33,902127636,lepski,0.424264068712,0.2136575971146569
gg_1d,1,8000,34,3530667050,oracle,0.3,0.06521435683789867
gg_1d,1,8000,34,3530667050,lepski,0.424264068712,0.11544003992705026
gg_1d,1,8000,35,3736624461,oracle,0.3,0.15474320559029883
gg_1d,1,8000,35,3736624461,lepski,0.3,0.15474320559029883
gg_1d,1,8000,36,3743739485,oracle,0.212132034356,0.020391988808270395
gg_1d,1,8000,36,3743739485,lepski,0.3,0.06634130055235343
gg_1d,1,8000,37,4178272184,oracle,0.212132034356,0.08020853355504778
gg_1d,1,8000,37,4178272184,lepski,0.3,0.1053760228744233
gg_1d,1,8000,38,2701505036,oracle,0.424264068712,0.09395316200269795
gg_1d,1,8000,38,2701505036,lepski,0.3,0.10515367083623166
gg_1d,1,8000,39,1897483664,oracle,0.212132034356,0.03473432563625453
gg_1d,1,8000,39,1897483664,lepski,0.424264068712,0.18565640905149075
gg_1d,1,8000,40,2500809667,oracle,0.106066017178,0.15297200326548857
gg_1d,1,8000,40,2500809667,lepski,0.424264068712,0.19654793981686847
gg_1d,1,8000,41,1626716692,oracle,0.212132034356,0.08635250694002469
