model_id,dim,M,rep,seed,h,ise
gg_1d,1,1000,8,4245388044,0.02,0.48699718594428565
gg_1d,1,1000,8,4245388044,0.026516504294,0.49163372171936687
gg_1d,1,1000,8,4245388044,0.0375,0.3650279153520969
gg_1d,1,1000,8,4245388044,0.053033008589,0.3786475627409663
gg_1d,1,1000,8,4245388044,0.075,0.4000353405005985
gg_1d,1,1000,8,4245388044,0.106066017178,0.36296720000642246
gg_1d,1,1000,8,4245388044,0.15,0.30792451599265525
gg_1d,1,1000,8,4245388044,0.212132034356,0.25658473272959836
gg_1d,1,1000,8,4245388044,0.3,0.25803093598293175
gg_1d,1,1000,8,4245388044,0.424264068712,0.3565232967480227
gg_1d,1,1000,8,4245388044,0.6,0.4761970212630096
gg_1d,1,1000,8,4245388044,0.848528137424,0.653582214454253
gg_1d,1,1000,8,4245388044,1.2,1.074284426128393
gg_1d,1,1000,9,1679802727,0.02,1.1777065414146806
gg_1d,1,1000,9,1679802727,0.026516504294,1.2165194133530286
gg_1d,1,1000,9,1679802727,0.0375,1.0001854218626167
gg_1d,1,1000,9,1679802727,0.053033008589,0.7011035288899271
gg_1d,1,1000,9,1679802727,0.075,0.36490154760075716
gg_1d,1,1000,9,1679802727,0.106066017178,0.3231488339315546
gg_1d,1,1000,9,1679802727,0.15,0.2682504765735533
gg_1d,1,1000,9,1679802727,0.212132034356,0.2157939858406599
gg_1d,1,1000,9,1679802727,0.3,0.1894116628833276
gg_1d,1,1000,9,1679802727,0.424264068712,0.1444257987246972
gg_1d,1,1000,9,1679802727,0.6,0.2707811168903187
gg_1d,1,1000,9,1679802727,0.848528137424,0.5200329893008754
gg_1d,1,1000,9,1679802727,1.2,0.9944844041397329
gg_1d,1,1000,10,3605303106,0.02,1.0986885098169645
gg_1d,1,1000,10,3605303106,0.026516504294,0.7253910787187036
gg_1d,1,1000,10,3605303106,0.0375,0.6304018164851016
gg_1d,1,1000,10,3605303106,0.053033008589,0.4892572306520896
gg_1d,1,1000,10,3605303106,0.075,0.30900766695064064
gg_1d,1,1000,10,3605303106,0.106066017178,0.21687129463419613
gg_1d,1,1000,10,3605303106,0.15,0.1466244054143253
gg_1d,1,1000,10,3605303106,0.212132034356,0.2090215780531045
gg_1d,1,1000,10,3605303106,0.3,0.3143036204230026
gg_1d,1,1000,10,3605303106,0.424264068712,0.3289339116946975
gg_1d,1,1000,10,3605303106,0.6,0.3811007574906619
gg_1d,1,1000,10,3605303106,0.848528137424,0.5347399685243595
gg_1d,1,1000,10,3605303106,1.2,0.8953500929491406
gg_1d,1,1000,11,1429424934,0.02,0.5677181747039174
gg_1d,1,1000,11,1429424934,0.026516504294,0.47099156614294413
gg_1d,1,1000,11,1429424934,0.0375,0.34907368055082977
gg_1d,1,1000,11,1429424934,0.053033008589,0.3830511078127671
gg_1d,1,1000,11,1429424934,0.075,0.284372306168999
gg_1d,1,1000,11,1429424934,0.106066017178,0.2811112866217409
gg_1d,1,1000,11,1429424934,0.15,0.199907709635039
gg_1d,1,1000,11,1429424934,0.212132034356,0.12253861448945116
gg_1d,1,1000,11,1429424934,0.3,0.09016786437610518
gg_1d,1,1000,11,1429424934,0.424264068712,0.06054671535335447
gg_1d,1,1000,11,1429424934,0.6,0.2293508205797688
gg_1d,1,1000,11,1429424934,0.848528137424,0.5232997465816467
gg_1d,1,1000,11,1429424934,1.2,0.9723779050820544
gg_1d,1,1000,12,2437408156,0.02,0.7105104078083403
gg_1d,1,1000,12,2437408156,0.026516504294,0.3828060512646178
gg_1d,1,1000,12,2437408156,0.0375,0.3154200624720773
gg_1d,1,1000,12,2437408156,0.053033008589,0.09545071073898818
gg_1d,1,1000,12,2437408156,0.075,0.06848407671935967
gg_1d,1,1000,12,2437408156,0.106066017178,0.05991843172874731
gg_1d,1,1000,12,2437408156,0.15,0.06609105635360235
gg_1d,1,1000,12,2437408156,0.212132034356,0.11346440738391511
gg_1d,1,1000,12,2437408156,0.3,0.10399045988527095
gg_1d,1,1000,12,2437408156,0.424264068712,0.12013955792241347
gg_1d,1,1000,12,2437408156,0.6,0.318178464638917
gg_1d,1,1000,12,2437408156,0.848528137424,0.6885275381598226
gg_1d,1,1000,12,2437408156,1.2,1.0991401435569912
gg_1d,1,1000,13,2569716528,0.02,0.5826585634721013
gg_1d,1,1000,13,2569716528,0.026516504294,0.6039371663338159
gg_1d,1,1000,13,2569716528,0.0375,0.5760936084961688
gg_1d,1,1000,13,2569716528,0.053033008589,0.5279575417586239
gg_1d,1,1000,13,2569716528,0.075,0.49551852741446406
gg_1d,1,1000,13,2569716528,0.106066017178,0.4542407667638524
gg_1d,1,1000,13,2569716528,0.15,0.3303083721265327
gg_1d,1,1000,13,2569716528,0.212132034356,0.2543511974501766
