model_id,dim,M,rep,seed,h,ise
mm_2d,2,2000,9,4045012504,0.212132034356,0.5409981840435155
mm_2d,2,2000,9,4045012504,0.3,0.4314458585022984
mm_2d,2,2000,9,4045012504,0.424264068712,0.5945747187137128
mm_2d,2,2000,9,4045012504,0.6,0.7809491584832249
mm_2d,2,2000,9,4045012504,0.848528137424,0.9888998826758855
mm_2d,2,2000,9,4045012504,1.2,1.1950743289554933
mm_2d,2,4000,0,3032918238,0.079056941504,1.2697875865679824
mm_2d,2,4000,0,3032918238,0.106066017178,0.5811313958250689
mm_2d,2,4000,0,3032918238,0.15,0.7890561795940318
mm_2d,2,4000,0,3032918238,0.212132034356,0.7197713305582893
mm_2d,2,4000,0,3032918238,0.3,0.4794847095077998
mm_2d,2,4000,0,3032918238,0.424264068712,0.3535964154244751
mm_2d,2,4000,0,3032918238,0.6,0.45003232666170123
mm_2d,2,4000,0,3032918238,0.848528137424,0.6470779705013849
mm_2d,2,4000,0,3032918238,1.2,0.8727014507039573
mm_2d,2,4000,1,1066207224,0.079056941504,1.21368030603441
mm_2d,2,4000,1,1066207224,0.106066017178,1.0492061027570896
mm_2d,2,4000,1,1066207224,0.15,0.8987620079356613
mm_2d,2,4000,1,1066207224,0.212132034356,0.4064028523235598
mm_2d,2,4000,1,1066207224,0.3,0.3749281230793021
mm_2d,2,4000,1,1066207224,0.424264068712,0.38764143572032195
mm_2d,2,4000,1,1066207224,0.6,0.5167435460375255
mm_2d,2,4000,1,1066207224,0.848528137424,0.7872882938729935
mm_2d,2,4000,1,1066207224,1.2,1.0035808660564742
mm_2d,2,4000,2,3929519758,0.079056941504,2.750409578810401
mm_2d,2,4000,2,3929519758,0.106066017178,1.8390539926942016
mm_2d,2,4000,2,3929519758,0.15,1.2767585033421454
mm_2d,2,4000,2,3929519758,0.212132034356,0.7516367299047835
mm_2d,2,4000,2,3929519758,0.3,0.4222845065406233
mm_2d,2,4000,2,3929519758,0.424264068712,0.42056482700026016
mm_2d,2,4000,2,3929519758,0.6,0.5133253083334355
mm_2d,2,4000,2,3929519758,0.848528137424,0.7184172080286424
mm_2d,2,4000,2,3929519758,1.2,0.9213527528370824
mm_2d,2,4000,3,4075413513,0.079056941504,1.6920688831599624
mm_2d,2,4000,3,4075413513,0.106066017178,1.2522452905117563
mm_2d,2,4000,3,4075413513,0.15,0.7907792080366473
mm_2d,2,4000,3,4075413513,0.212132034356,0.5191925979598586
mm_2d,2,4000,3,4075413513,0.3,0.3546301810733611
mm_2d,2,4000,3,4075413513,0.424264068712,0.34234687263174735
mm_2d,2,4000,3,4075413513,0.6,0.421130078623796
mm_2d,2,4000,3,4075413513,0.848528137424,0.5923082024588842
mm_2d,2,4000,3,4075413513,1.2,0.8305197263483672
mm_2d,2,4000,4,3145778132,0.079056941504,1.1567864585444982
mm_2d,2,4000,4,3145778132,0.106066017178,0.9189466603572861
mm_2d,2,4000,4,3145778132,0.15,0.6913563503994933
mm_2d,2,4000,4,3145778132,0.212132034356,0.6091372357466626
mm_2d,2,4000,4,3145778132,0.3,0.5399846984455015
mm_2d,2,4000,4,3145778132,0.424264068712,0.3940617651575286
mm_2d,2,4000,4,3145778132,0.6,0.4691125958023995
mm_2d,2,4000,4,3145778132,0.848528137424,0.6849697732371911
mm_2d,2,4000,4,3145778132,1.2,0.927861297121165
mm_2d,2,4000,5,2865763038,0.079056941504,0.7810610217768127
mm_2d,2,4000,5,2865763038,0.106066017178,0.7223768710895171
mm_2d,2,4000,5,2865763038,0.15,0.36478540529057635
mm_2d,2,4000,5,2865763038,0.212132034356,0.32244016406053483
mm_2d,2,4000,5,2865763038,0.3,0.3391294981775458
mm_2d,2,4000,5,2865763038,0.424264068712,0.3643668996185203
mm_2d,2,4000,5,2865763038,0.6,0.4504529451237125
mm_2d,2,4000,5,2865763038,0.848528137424,0.6579747310135261
mm_2d,2,4000,5,2865763038,1.2,0.8971222641239854
mm_2d,2,4000,6,561033802,0.079056941504,0.7173635674440207
mm_2d,2,4000,6,561033802,0.106066017178,1.038199932489359
mm_2d,2,4000,6,561033802,0.15,1.0500101387886347
mm_2d,2,4000,6,561033802,0.212132034356,0.6712920335757669
mm_2d,2,4000,6,561033802,0.3,0.5500832595873955
mm_2d,2,4000,6,561033802,0.424264068712,0.4892668194533319
mm_2d,2,4000,6,561033802,0.6,0.5677313605938709
mm_2d,2,4000,6,561033802,0.848528137424,0.7803359848962852
mm_2d,2,4000,6,561033802,1.2,0.9769127054037766
mm_2d,2,4000,7,411878496,0.079056941504,1.07423191939938
mm_2d,2,4000,7,411878496,0.106066017178,0.8455855245205826
mm_2d,2,4000,7,411878496,0.15,0.7261112016643813
mm_2d,2,4000,7,411878496,0.212132034356,0.5284557942614403
mm_2d,2,4000,7,411878496,0.3,0.39344695353408643
mm_2d,2,4000,7,411878496,0.424264068712,0.3398065436567253
mm_2d,2,4000,7,411878496,0.6,0.4730265416919461
mm_2d,2,4000,7,411878496,0.848528137424,0.6546428186709369
mm_2d,2,4000,7,411878496,1.2,0.8640024923659685
mm_2d,2,4000,8,1143809828,0.079056941504,2.579298088145528
mm_2d,2,4000,8,1143809828,0.106066017178,1.5963337355944505
mm_2d,2,4000,8,1143809828,0.15,1.1402632917159339
mm_2d,2,4000,8,1143809828,0.212132034356,0.5732135460776375
mm_2d,2,4000,8,1143809828,0.3,0.49066922671144547
mm_2d,2,4000,8,1143809828,0.424264068712,0.3872545947734258
mm_2d,2,4000,8,1143809828,0.6,0.4759523886749723
mm_2d,2,4000,8,1143809828,0.848528137424,0.6407960868099706
mm_2d,2,4000,8,1143809828,1.2,0.8410198232883147
mm_2d,2,4000,9,1897686915,0.079056941504,1.2928890303694063
mm_2d,2,4000,9,1897686915,0.106066017178,1.2021321496857948
mm_2d,2,4000,9,1897686915,0.15,1.0464893777622923
mm_2d,2,4000,9,1897686915,0.212132034356,0.7187997339172714
mm_2d,2,4000,9,1897686915,0.3,0.4411900661990281
mm_2d,2,4000,9,1897686915,0.424264068712,0.4014443463926619
mm_2d,2,4000,9,1897686915,0.6,0.38459609371869563
mm_2d,2,4000,9,1897686915,0.848528137424,0.6159794188073467
mm_2d,2,4000,9,1897686915,1.2,0.859404687785923
