label,setting,M,rep,seed,selected_h,sup_err,ise,boundary,gap_to_oracle,D_hat,var_raw_num,var_raw_den
GG1,compact,4000,78,1358653540,0.424264068712,0.3047470934538649,0.2537823247434069,0.0,1.6196267320012687,0.9636656975863896,0.09768024213886368,0.38997355078759327
GG1,compact,4000,79,1175846864,0.3,0.1008650188406412,0.119371581289175,0.0,1.2641586103596942,0.9646459841854752,0.13566520726804773,0.5977307338821012
GG1,compact,4000,80,2719779336,0.212132034356,0.1458734184263366,0.0999515295662158,0.0,1.1051999580150351,0.9773297953617681,0.20623600786267612,0.9377000794629712
GG1,compact,4000,81,1940374772,0.3,0.1704563156282921,0.1229140292107523,0.0,4.286457085103164,0.9767775056532615,0.1266907466860581,0.5988478184640174
GG1,compact,4000,82,2439679748,0.424264068712,0.2421987610781206,0.232836827351395,0.0,2.233395300192712,0.9645339637676338,0.09806809625508668,0.38748485238509306
GG1,compact,4000,83,2856320425,0.424264068712,0.1109520658543115,0.1024237923132794,0.0,5.526229712711011,0.9681664344243934,0.09270397556180227,0.3878367946782441
GG1,compact,4000,84,3861219000,0.424264068712,0.1568565471662455,0.1260272337334761,0.0,1.08666412036635,0.9668075919515894,0.0932773099087169,0.38938635840957597
GG1,compact,4000,85,1421165723,0.106066017178,0.1751981178962092,0.1658951253775875,0.0,1.9606936125106889,0.9791289586170211,0.3925873244158475,2.0373708590223387
GG1,compact,4000,86,2927228676,0.424264068712,0.2134373786276469,0.1622376408200559,0.0,2.08845667270103,0.9672322378117257,0.0962888951488082,0.3922961304563493
GG1,compact,4000,87,3880305411,0.424264068712,0.1234424378315255,0.1499937213459056,0.0,1.97511598081161,0.9650427271946127,0.09825066857209869,0.398758170963004
GG1,compact,4000,88,1970904393,0.424264068712,0.1780333106686722,0.18650659783889,0.0,3.055819891623032,0.9652788584630528,0.09055166847304727,0.3738051388205669
GG1,compact,4000,89,1104125174,0.424264068712,0.2566746966754687,0.2780475172468677,0.0,1.2829628034537894,0.9622162850459077,0.09266895373288163,0.3864794759902627
GG1,compact,4000,90,1247132544,0.106066017178,0.1409183202054742,0.1229429561491418,0.0,1.0,0.9721509859035494,0.41995393015021815,1.8990095030706888
GG1,compact,4000,91,1459551595,0.424264068712,0.1172030474104515,0.1200786862800559,0.0,2.4533495403261942,0.9676854550096744,0.0978948242613717,0.4061069837065255
GG1,compact,4000,92,2705073331,0.424264068712,0.1409162366319529,0.1711183303969883,0.0,1.547868534848295,0.9647388178481631,0.1029815212937793,0.38673750187795275
GG1,compact,4000,93,1111766880,0.424264068712,0.1968067845343708,0.2269434326710388,0.0,1.0,0.9613029611497318,0.08908170681401867,0.3723091759391096
GG1,compact,4000,94,3603600008,0.424264068712,0.0833434896571629,0.0994073531545095,0.0,1.7194670723907848,0.9676817687181655,0.0944744190092115,0.3955174441300214
GG1,compact,4000,95,1526631005,0.424264068712,0.1626659359225812,0.1531824543176466,0.0,2.849803348705069,0.9630596242514992,0.09577749466210904,0.3853626608731909
GG1,compact,4000,96,277795965,0.3,0.0908351842281467,0.1156277042996712,0.0,1.281712233096645,0.967034719604821,0.1281678826364657,0.5872582336589003
GG1,compact,4000,97,21570758,0.424264068712,0.1834474267215982,0.2027860995672662,0.0,1.1901818266640436,0.964304148497066,0.0955236966761969,0.39288005945327237
GG1,compact,4000,98,107846371,0.3,0.2330977643440164,0.1662866358239913,0.0,2.859525308755225,0.9703666007902431,0.14886462270008496,0.6292019597545003
GG1,compact,4000,99,2699835958,0.424264068712,0.1190631279831242,0.0944292836958356,0.0,3.177959416458193,0.9708923519808287,0.09099727708379052,0.3822982740477862
