label,setting,M,rep,seed,selected_h,sup_err,ise,boundary,gap_to_oracle,D_hat,var_raw_num,var_raw_den
MM1,compact,4000,34,913046978,0.3,0.1242663163081649,0.1103505431547825,0.0,1.0,0.6556101759087262,0.201088502444988,0.28639935554746127
MM1,compact,4000,35,1402190273,0.15,0.2320840985758474,0.2506000064059598,0.0,2.253012007922207,0.6498294545663376,0.4039674332175562,0.5998893913988534
MM1,compact,4000,36,498139153,0.424264068712,0.3068254627284088,0.3369017297230689,0.0,1.5640149902240486,0.6128121317453915,0.1295416861027463,0.18023511110055374
MM1,compact,4000,37,3152197458,0.424264068712,0.2662572655301214,0.275595406610336,0.0,1.591378374996401,0.6312729398258091,0.12406140323494465,0.1722804292414773
MM1,compact,4000,38,3325497001,0.212132034356,0.3060798368318793,0.2663908042362802,0.0,2.988813962198509,0.6952593836302725,0.2747012629798211,0.4500219303173444
MM1,compact,4000,39,945472433,0.0375,0.6644874987177136,0.6415698502168538,0.0,2.6812409764081333,0.7133590051732077,1.8105017450626824,3.578519056992866
MM1,compact,4000,40,3070822591,0.0375,0.3419945732711824,0.376876808730799,0.0,4.626620609251943,0.6761727039252264,1.4718619352092654,2.4265923585539246
MM1,compact,4000,41,350446006,0.424264068712,0.2310130822273071,0.2303743105604032,0.0,1.9704547186953072,0.6316580204978722,0.13110249242214797,0.17987455452736245
MM1,compact,4000,42,1681873724,0.424264068712,0.2523119800084032,0.2145364073181003,0.0,1.9641221828744315,0.6457995558444813,0.13030682424827866,0.19441012511913064
MM1,compact,4000,43,686746376,0.424264068712,0.2225288280409258,0.2344886794711554,0.0,1.8021977678860155,0.6549986446304871,0.136582367491518,0.19535407422045853
MM1,compact,4000,44,3195502165,0.3,0.1518983480856717,0.2114851769189861,0.0,1.0,0.6478622803965871,0.17692053669332564,0.2633994997913507
MM1,compact,4000,45,1460719170,0.424264068712,0.2281892750036085,0.2435611743938367,0.0,2.1364534891507856,0.6285864189550789,0.13591227179140755,0.18438401200958124
MM1,compact,4000,46,2033282004,0.3,0.1369814789562218,0.191099657857538,0.0,1.047013267044698,0.6347349610635026,0.19394620299736776,0.265878088620478
MM1,compact,4000,47,1997989380,0.424264068712,0.4139693227982099,0.4337057121288074,0.0,1.035241337550138,0.6328506085511311,0.13180192803773075,0.17801906706715137
MM1,compact,4000,48,2042481486,0.15,0.2320876260140685,0.2173246000248624,0.0,1.7514321898224825,0.6776683066264201,0.40313458700295585,0.6255017363049716
MM1,compact,4000,49,1144269602,0.6,0.3824044031466638,0.4796805835375887,0.0,1.7214963507273109,0.6028267362386643,0.0864439666578592,0.1156640680047814
MM1,compact,4000,50,2396799522,0.3,0.1450306914005401,0.1783533106395678,0.0,1.4891173339586936,0.6599007944896418,0.1967474689532237,0.28541089831376176
MM1,compact,4000,51,3503732972,0.424264068712,0.3475451395491546,0.3839650928314109,0.0,1.0819822727277142,0.6292407230983792,0.12518050812261433,0.18293863441588232
MM1,compact,4000,52,2141779427,0.212132034356,0.4509535342906656,0.3802099808624105,0.0,1.6749857047734298,0.636122202549968,0.2439140307579608,0.3749631643968054
MM1,compact,4000,53,830193079,0.424264068712,0.2123749215801429,0.2468451560240579,0.0,1.2031695341658482,0.6273248818239172,0.13396106572803101,0.18735941939403042
MM1,compact,4000,54,104832471,0.424264068712,0.2401869184248095,0.2262563731108889,0.0,2.2930842687403463,0.6413073074377856,0.12060928648001239,0.179419685128201
MM1,compact,4000,55,556065447,0.15,0.2787354014654486,0.3196912869747825,0.0,2.167910714274464,0.6671541506872308,0.3913683465544399,0.6459832334437805
MM1,compact,4000,56,349892316,0.424264068712,0.2997529382726493,0.3082899701198549,0.0,1.6081496282183438,0.6130393631542818,0.13317791379688562,0.17614738521862136
MM1,compact,4000,57,393697109,0.212132034356,0.1086026843881131,0.1413857635357354,0.0,1.3432799337106207,0.6549427123671447,0.23721519327750656,0.3480604952552814
MM1,compact,4000,58,526061820,0.6,0.3958475161994639,0.3859217347579666,0.0,5.564935859095722,0.6048757354087423,0.08584325578585678,0.11315954486825108
MM1,compact,4000,59,2570830042,0.424264068712,0.2063096701491995,0.2575843151903045,0.0,1.4305152867724216,0.6266640133545917,0.12955686887411894,0.18029117373331022
MM1,compact,4000,60,3466446890,0.424264068712,0.2548256348850952,0.2630869191856964,0.0,4.240086430263159,0.6223195722853639,0.12918381898226408,0.18286149276208347
MM1,compact,4000,61,3671088524,0.424264068712,0.2549190161538621,0.2051181603270075,0.0,2.2224409193120627,0.6463599445959562,0.1355091896637729,0.19974763836162332
MM1,compact,4000,62,2806373941,0.15,0.3524797851449945,0.4048581780491672,0.0,2.683993192631303,0.679037104254067,0.37948149685076793,0.6415102975554784
MM1,compact,4000,63,2583943556,0.3,0.275626663123099,0.2402394575037762,0.0,1.0461522464773212,0.6693941983540111,0.18924050990205196,0.29248742306769276
MM1,compact,4000,64,1424584135,0.424264068712,0.2547843524154258,0.269036699299208,0.0,1.3111319463454154,0.6484845070782134,0.13980999316799148,0.19504900510395629
MM1,compact,4000,65,4002859530,0.424264068712,0.2441828633888731,0.2408346478140387,0.0,2.043132811913808,0.6298673947202993,0.12807359389384892,0.17872185277071959
MM1,compact,4000,66,2751328124,0.424264068712,0.2326043066215544,0.2574202215046102,0.0,3.4353991998213944,0.6277836418040073,0.12399127713748632,0.17343436123359177
MM1,compact,4000,67,3112912241,0.424264068712,0.2125090260341322,0.2273726334179496,0.0,2.255527280339212,0.6289080146671633,0.12628959666988915,0.17330822706443327
MM1,compact,4000,68,3152106376,0.424264068712,0.310118400196171,0.3520131094522272,0.0,1.81484608729918,0.6145632808775395,0.12674318469947554,0.17290169681653828
MM1,compact,4000,69,3696039763,0.424264068712,0.2335580163871669,0.2480616029955486,0.0,2.08179654856027,0.6313790501436847,0.1493501770685096,0.1985433766907846
MM1,compact,4000,70,3017305172,0.106066017178,0.2333161338511744,0.1958625094705893,0.0,1.0,0.658727597322041,0.5939794054115456,0.8377738442273869
MM1,compact,4000,71,3991475463,0.424264068712,0.310511448053286,0.3176487091945881,0.0,2.453322096405664,0.6137554489358906,0.12544575372782393,0.16917656570741949
MM1,compact,4000,72,2325576896,0.424264068712,0.2629200071242443,0.3313789988222668,0.0,2.500214240417705,0.6196756152032196,0.1343489589299143,0.18072379387669313
MM1,compact,4000,73,2345851045,0.424264068712,0.2514917080234913,0.2540885137728004,0.0,1.5052553992594655,0.6472526921494681,0.13488232373815204,0.19337035714395953
MM1,compact,4000,74,1078349150,0.15,0.172976605453718,0.1266885776132242,0.0,1.3557608341471483,0.68048570499881,0.4500397948522783,0.699239219767477
MM1,compact,4000,75,4027274691,0.15,0.2395691081953233,0.1972651492158715,0.0,2.812857387237136,0.6712367934956793,0.47185991123484416,0.7192664310415507
MM1,compact,4000,76,2374937433,0.424264068712,0.3117925333395737,0.306367690540147,0.0,2.307609756439969,0.6300640561747329,0.13390067344969767,0.18866370848307562
MM1,compact,4000,77,2125957013,0.424264068712,0.2378818906441897,0.236432798439901,0.0,2.980358736957664,0.6392377544538418,0.12291386546175516,0.18148445743739428
MM1,compact,4000,78,1358653540,0.075,0.4975502563772678,0.5482134174848048,0.0,4.7463381013772095,0.6901288017202346,0.7013103222666822,1.245400210715622
MM1,compact,4000,79,1175846864,0.15,0.4076021816403981,0.3577198747523531,0.0,4.311597486649321,0.6674061369340282,0.38446707974443173,0.604405405449463
MM1,compact,4000,80,2719779336,0.424264068712,0.2322238371492773,0.2217567433254091,0.0,3.409169862306304,0.6382918267283139,0.13519367342482785,0.18756411340699594
MM1,compact,4000,81,1940374772,0.424264068712,0.2221903372146205,0.257398078519981,0.0,2.094008531815329,0.6494807370998997,0.1274048708350336,0.18817932182027958
MM1,compact,4000,82,2439679748,0.424264068712,0.1612157918531438,0.2336278495822379,0.0,1.252325775301979,0.6306353978959043,0.12850034221300893,0.1759672832734816
MM1,compact,4000,83,2856320425,0.15,0.1877535955519045,0.2217606771990158,0.0,1.6546147616835516,0.6540234470833967,0.39058778982707815,0.623437651275754
MM1,compact,4000,84,3861219000,0.424264068712,0.2330682437934261,0.2541240396490746,0.0,1.8251081047116864,0.6219420596187275,0.13381054039906734,0.17487735707038093
MM1,compact,4000,85,1421165723,0.424264068712,0.2312427883742629,0.3594196453110087,0.0,1.391529937856952,0.6142052429417382,0.1392518041504665,0.17828760985094622
MM1,compact,4000,86,2927228676,0.075,0.2107084869265667,0.1765403348586197,0.0,1.0,0.6432591715259253,0.6773339347001447,0.9736060839952473
MM1,compact,4000,87,3880305411,0.3,0.1599171314846486,0.2366818198246796,0.0,1.0314732695619442,0.6490972137338027,0.1764356131190189,0.2679177817647387
MM1,compact,4000,88,1970904393,0.424264068712,0.2230198767601876,0.260701648432757,0.0,4.806758013087962,0.6331894218744241,0.1323698592620242,0.188696875928482
MM1,compact,4000,89,1104125174,0.3,0.1330419488728407,0.116073849964651,0.0,1.9743669828784431,0.6571786049232379,0.18858841319298314,0.28767917346523586
MM1,compact,4000,90,1247132544,0.15,0.5169332856787907,0.4573075642729698,0.0,2.3036478440839847,0.6414158108284762,0.361435603622681,0.5155591427912332
MM1,compact,4000,91,1459551595,0.424264068712,0.186910153221228,0.2481974066164843,0.0,2.5351524505122813,0.6341045985437841,0.13193153509087518,0.1767206005983624
MM1,compact,4000,92,2705073331,0.424264068712,0.3037639822471776,0.2981447145876315,0.0,1.8283634482662563,0.6189825094459858,0.12514150234019514,0.1708999115099784
MM1,compact,4000,93,1111766880,0.212132034356,0.1531457586948099,0.1636606392782793,0.0,1.5229649939414815,0.6666798764726449,0.29877706279973165,0.4543158957784525
MM1,compact,4000,94,3603600008,0.424264068712,0.2061828758090789,0.2226031112983203,0.0,1.209459336998283,0.6343848554334647,0.13185279289231513,0.1819540850666856
MM1,compact,4000,95,1526631005,0.424264068712,0.2666461265069642,0.2921487973936925,0.0,3.543341013834975,0.6289060174200493,0.1348958893977589,0.18806292957956203
MM1,compact,4000,96,277795965,0.424264068712,0.3141534684616349,0.3344737855877987,0.0,1.0,0.6578346751690057,0.13724111097031472,0.19519435781559283
MM1,compact,4000,97,21570758,0.15,0.2884093622686143,0.2442283722337902,0.0,1.5010186569948525,0.6376184797942978,0.35454358342687115,0.5331648915628889
MM1,compact,4000,98,107846371,0.424264068712,0.1881123674481704,0.2491497379395306,0.0,1.551323100107779,0.6309338970566049,0.13496594684402966,0.1866020017222992
MM1,compact,4000,99,2699835958,0.424264068712,0.1716160436213443,0.1951192965566491,0.0,2.141067263846776,0.6389398265295886,0.1374865672190807,0.1884108947275067
