label,setting,M,rep,seed,selected_h,sup_err,ise,boundary,gap_to_oracle,D_hat,var_raw_num,var_raw_den
GG1,wide,4000,51,3503732972,0.075,0.2772844049715601,0.2229015675329665,0.0,1.8963906320186428,0.9795122064753029,0.5976189669266758,2.9199666597622933
GG1,wide,4000,52,2141779427,0.212132034356,0.0770138610688376,0.1137973948398288,0.0,1.0,0.9745650066929129,0.21675246061019401,0.9278291720262506
GG1,wide,4000,53,830193079,0.212132034356,0.1360706957953983,0.1087700076373926,0.0,1.57401034036326,0.9743251278864771,0.2087185364336485,0.9526781651682483
GG1,wide,4000,54,104832471,0.3,0.0449531745017153,0.058636961413312,0.0,1.0,0.971473059022444,0.13240122136622332,0.6210085690365866
GG1,wide,4000,55,556065447,0.424264068712,0.065594769691736,0.0792790122303842,0.0,1.5231326256011677,0.9683336632672395,0.09713539141532487,0.39919756600003925
GG1,wide,4000,56,349892316,0.424264068712,0.1326035863099584,0.1703084736816539,0.0,1.5002329962688428,0.9609166926631192,0.09021567947246133,0.37284063966205844
GG1,wide,4000,57,393697109,0.3,0.1824243470498934,0.1316035318541802,0.0,1.0,0.968455023263902,0.13407788401896925,0.6015197259564095
GG1,wide,4000,58,526061820,0.424264068712,0.2223108453467528,0.2056475740266682,0.0,5.216518909960577,0.962175824983557,0.09579108691750615,0.3907701801014228
GG1,wide,4000,59,2570830042,0.3,0.0770712629489605,0.1025747342326754,0.0,1.1735625022890337,0.9678698803648911,0.13427668930097653,0.618865528181591
GG1,wide,4000,60,3466446890,0.075,0.4915500100378573,0.2671450903873748,0.0,6.019846939343797,0.9805847859972778,0.6640018504497257,3.2212640426498513
GG1,wide,4000,61,3671088524,0.424264068712,0.2039868989609239,0.1920615741581339,0.0,1.6386086155919548,0.9678471008391437,0.09308459867584218,0.3744702089301742
GG1,wide,4000,62,2806373941,0.424264068712,0.2589727012312028,0.2150863463799693,0.0,2.3504186707231995,0.9643739036992529,0.09391929281271648,0.3871575807720292
GG1,wide,4000,63,2583943556,0.424264068712,0.042251111500033,0.047122974146177,0.0,1.0,0.9702870395940638,0.0925250727813882,0.38283751973791086
GG1,wide,4000,64,1424584135,0.424264068712,0.2257810449318666,0.2508625851809211,0.0,11.196127534367257,0.9611818957075307,0.09572683623301316,0.3891300556294469
GG1,wide,4000,65,4002859530,0.3,0.1859723118868594,0.1453556777286072,0.0,1.9330667873157887,0.9712880420413951,0.1368020473645732,0.5953779334077033
GG1,wide,4000,66,2751328124,0.212132034356,0.1593364768644525,0.1186534553379201,0.0,1.8450912215916344,0.9777917276734487,0.19821097202148596,0.9446013003941968
GG1,wide,4000,67,3112912241,0.3,0.0617525345465721,0.073147939022842,0.0,1.0,0.9687449237510067,0.1327303255876449,0.6060989440117971
GG1,wide,4000,68,3152106376,0.15,0.0500291129054741,0.0393215324739247,0.0,1.1371645772077503,0.9762289162597293,0.28520736137296593,1.4394011074380604
GG1,wide,4000,69,3696039763,0.424264068712,0.1252726593076802,0.1501589782595783,0.0,1.0,0.9642037201978173,0.09581374581395444,0.38566348313831234
GG1,wide,4000,70,3017305172,0.3,0.2547456813496325,0.1749979539243513,0.0,1.0,0.9728996012397153,0.14571982766390507,0.6210713049476577
GG1,wide,4000,71,3991475463,0.212132034356,0.0787802445117735,0.1230939741609158,0.0,1.0,0.9742975708756344,0.22738371613884945,0.9648006990646758
GG1,wide,4000,72,2325576896,0.424264068712,0.0962414337747981,0.1211893085741558,0.0,1.0,0.9699743120214857,0.10350050874488138,0.39812889138607865
GG1,wide,4000,73,2345851045,0.3,0.0300783018203629,0.0377705347057621,0.0,1.0,0.9717899128751561,0.13853721334452865,0.6032500993517697
GG1,wide,4000,74,1078349150,0.424264068712,0.1608261610783001,0.1479718844254866,0.0,3.2659909691693487,0.9666611368274443,0.09246681890856386,0.3790929966555541
GG1,wide,4000,75,4027274691,0.106066017178,0.2354194974482801,0.1974275728251817,0.0,1.6864647042520764,0.9714156105141281,0.39596963136372376,1.9348500716293027
GG1,wide,4000,76,2374937433,0.212132034356,0.2288766504639552,0.2076312186675518,0.0,2.801748305309168,0.9678210931829949,0.22349006040313832,0.9483936615225953
GG1,wide,4000,77,2125957013,0.424264068712,0.1655186461393842,0.1742748307503381,0.0,1.9498243442813412,0.9648407113733274,0.09855709434926548,0.3870586040637355
GG1,wide,4000,78,1358653540,0.3,0.0297554484891358,0.0380516872682827,0.0,1.0,0.9749037605195849,0.14702311482361044,0.6314232359445374
GG1,wide,4000,79,1175846864,0.424264068712,0.3980224864516173,0.4407728059137499,0.0,2.674752775911424,0.9502168433605783,0.09896742199448337,0.37341630692978867
GG1,wide,4000,80,2719779336,0.075,0.3412839623808441,0.2885935996010625,0.0,1.945620153037709,0.9846165127957452,0.5527855946805584,2.599727610263788
GG1,wide,4000,81,1940374772,0.424264068712,0.0815296022594731,0.0972671945060452,0.0,1.8037643283114024,0.9685395609457896,0.08761829754510043,0.3791074951035076
GG1,wide,4000,82,2439679748,0.15,0.3245684614019062,0.2371756005268718,0.0,2.2794549874472656,0.9774120343207326,0.3071126493391097,1.3932489100088974
GG1,wide,4000,83,2856320425,0.424264068712,0.1277638295964949,0.156625583676892,0.0,3.847453944697779,0.9633746645541016,0.09541653434356363,0.3841617815665002
GG1,wide,4000,84,3861219000,0.3,0.1324495242306902,0.074663888194532,0.0,1.664172845493307,0.971602277076476,0.13270643539655133,0.613631062577516
GG1,wide,4000,85,1421165723,0.3,0.1464633024881445,0.1885548150041942,0.0,1.0,0.9617954186965244,0.12841309832326459,0.5811708625586238
GG1,wide,4000,86,2927228676,0.424264068712,0.153414321699945,0.1334544964343751,0.0,1.9178021002882304,0.9686179127525121,0.09843631250376811,0.3929414312400335
GG1,wide,4000,87,3880305411,0.424264068712,0.1224200871628209,0.1103425631181953,0.0,1.3334983818240391,0.9687115118033054,0.09803899507478277,0.4013383769779095
GG1,wide,4000,88,1970904393,0.3,0.1018531160384439,0.0585227006551135,0.0,1.0,0.9747853151186182,0.1308256898044523,0.5826563323164738
GG1,wide,4000,89,1104125174,0.212132034356,0.0316316325438091,0.041325032934614,0.0,1.0,0.9734511405167108,0.19046239574672885,0.9345057039221777
GG1,wide,4000,90,1247132544,0.424264068712,0.1475925477645754,0.1273847469597682,0.0,4.188294013264444,0.9696972110591398,0.08879789529330448,0.3757005428119257
GG1,wide,4000,91,1459551595,0.424264068712,0.1306461231574869,0.1719126619886883,0.0,1.3172891109486269,0.9612602381069199,0.0995234233006073,0.39830675308824753
GG1,wide,4000,92,2705073331,0.212132034356,0.1149674144710821,0.1495650374196801,0.0,1.0172551947287276,0.9719500947887338,0.24043304566034518,0.9376199608295701
GG1,wide,4000,93,1111766880,0.3,0.0806570357796188,0.1079601762470147,0.0,1.0,0.9677179886032363,0.12620004045692557,0.5861733711654618
GG1,wide,4000,94,3603600008,0.424264068712,0.1202940288105347,0.1260790885510248,0.0,3.150151262228797,0.9659185384938874,0.09564142550503367,0.3929463742581413
GG1,wide,4000,95,1526631005,0.424264068712,0.1618191983148178,0.1325769562269604,0.0,1.0,0.9705299922269254,0.09571899417306706,0.39059408465617024
GG1,wide,4000,96,277795965,0.15,0.8524594751696224,0.5000612336402348,0.0,2.3655769667091526,0.9704844748073552,0.2863177397130294,1.3108584960204515
GG1,wide,4000,97,21570758,0.424264068712,0.2346926930105253,0.2430175659851073,0.0,3.2703044274464053,0.9647284370361625,0.09550097468244954,0.39451050112173675
GG1,wide,4000,98,107846371,0.3,0.1104852166240686,0.0877110125450479,0.0,1.7721646031974017,0.9780280438529914,0.1465980986622541,0.6355163611005445
GG1,wide,4000,99,2699835958,0.3,0.1161504160913153,0.1055803526462173,0.0,1.4675033364396792,0.9732615554263432,0.13855999547427159,0.5988235103095587
