model_id,dim,M,rep,seed,h,sup_err,ise,f_hat,min_D_hat
mm_1d,1,1000,11,1429424934,0.212132034356,0.24724717384943307,0.23701351897137707,0.3062816690856669,0.28197410359565817
mm_1d,1,1000,11,1429424934,0.3,0.18778160765037036,0.16058180579591197,0.30773174854675983,0.2974405459574778
mm_1d,1,1000,11,1429424934,0.424264068712,0.1382971820269111,0.14296980806080697,0.2998428823879102,0.29681806935230254
mm_1d,1,1000,11,1429424934,0.6,0.2808819239491327,0.2947944201373147,0.2904906857890053,0.3245345855269402
mm_1d,1,1000,11,1429424934,0.848528137424,0.5880417830274465,0.5873198078986186,0.273636056541214,0.3543357515876662
mm_1d,1,1000,11,1429424934,1.2,0.8600572802098443,0.8354958639791982,0.24382148169525023,0.37584505606043184
mm_1d,1,1000,12,2437408156,0.02,0.6916926089137871,0.5171086401975831,0.19103022018641785,0.19281059027669692
mm_1d,1,1000,12,2437408156,0.026516504294,0.7053790370092217,0.5596528952822063,0.17280053210011506,0.16590916579863216
mm_1d,1,1000,12,2437408156,0.0375,0.7984721667157686,0.6630727426398252,0.20680884203568378,0.12875076350744488
mm_1d,1,1000,12,2437408156,0.053033008589,0.8880394627944694,0.8103811754150206,0.24326708597631744,0.10031731063930081
mm_1d,1,1000,12,2437408156,0.075,0.6022388901776314,0.5371457205695324,0.2775838380196422,0.14819941129561887
mm_1d,1,1000,12,2437408156,0.106066017178,0.37081382172221167,0.25207183276615697,0.3063367087661361,0.2664909665593233
mm_1d,1,1000,12,2437408156,0.15,0.3205753725545084,0.21653372812213695,0.307697257646683,0.28799188684667015
mm_1d,1,1000,12,2437408156,0.212132034356,0.34416268108363823,0.2247904515934,0.30688130024365073,0.26341597676793554
mm_1d,1,1000,12,2437408156,0.3,0.3836363890671839,0.2722571859700139,0.305007033711819,0.22773588022108612
mm_1d,1,1000,12,2437408156,0.424264068712,0.42384717345756284,0.38451504129787756,0.30376890180920685,0.1869843611391558
mm_1d,1,1000,12,2437408156,0.6,0.34308487012158606,0.41897047949386784,0.2963210110918654,0.1913888550400335
mm_1d,1,1000,12,2437408156,0.848528137424,0.5569599033166333,0.5549198390446133,0.27442154835064253,0.1942096113371419
mm_1d,1,1000,12,2437408156,1.2,0.8928634649492029,0.7659656005014421,0.24347136532994568,0.21051588669024565
mm_1d,1,1000,13,2569716528,0.02,0.7552189670893368,0.8279189286535896,0.40021095669939516,0.22875005607677346
