model_id,dim,M,rep,seed,h,ise
mm_1d,1,1000,33,2995539971,0.0375,0.9515294043104546
mm_1d,1,1000,33,2995539971,0.053033008589,1.0937787520349347
mm_1d,1,1000,33,2995539971,0.075,1.2642917801918205
mm_1d,1,1000,33,2995539971,0.106066017178,0.6913260290745233
mm_1d,1,1000,33,2995539971,0.15,0.5889775050839721
mm_1d,1,1000,33,2995539971,0.212132034356,0.40082822640687554
mm_1d,1,1000,33,2995539971,0.3,0.35649216062282624
mm_1d,1,1000,33,2995539971,0.424264068712,0.3801204824463161
mm_1d,1,1000,33,2995539971,0.6,0.5028733624150583
mm_1d,1,1000,33,2995539971,0.848528137424,0.8196649665636438
mm_1d,1,1000,33,2995539971,1.2,1.1100074687900183
mm_1d,1,1000,34,913046978,0.02,0.8539958101144461
mm_1d,1,1000,34,913046978,0.026516504294,0.7327363055853167
mm_1d,1,1000,34,913046978,0.0375,0.34436912358602756
mm_1d,1,1000,34,913046978,0.053033008589,0.21716431126836194
mm_1d,1,1000,34,913046978,0.075,0.37566045898528866
mm_1d,1,1000,34,913046978,0.106066017178,0.36161364348528124
mm_1d,1,1000,34,913046978,0.15,0.2853907689624265
mm_1d,1,1000,34,913046978,0.212132034356,0.2855767799450525
mm_1d,1,1000,34,913046978,0.3,0.3970060200988568
mm_1d,1,1000,34,913046978,0.424264068712,0.49345664387813143
mm_1d,1,1000,34,913046978,0.6,0.5887407270717134
mm_1d,1,1000,34,913046978,0.848528137424,0.8681230897547123
mm_1d,1,1000,34,913046978,1.2,1.096159092538272
mm_1d,1,1000,35,1402190273,0.02,0.8324549940815991
mm_1d,1,1000,35,1402190273,0.026516504294,0.9337541955133662
mm_1d,1,1000,35,1402190273,0.0375,1.0532832830325987
mm_1d,1,1000,35,1402190273,0.053033008589,1.1607100615207635
mm_1d,1,1000,35,1402190273,0.075,1.2476537255919562
mm_1d,1,1000,35,1402190273,0.106066017178,1.1547192207695858
mm_1d,1,1000,35,1402190273,0.15,0.8726092351598633
mm_1d,1,1000,35,1402190273,0.212132034356,0.743355121349114
mm_1d,1,1000,35,1402190273,0.3,0.591029630112413
mm_1d,1,1000,35,1402190273,0.424264068712,0.5515084285532716
mm_1d,1,1000,35,1402190273,0.6,0.5401369738390446
mm_1d,1,1000,35,1402190273,0.848528137424,0.6969578333953727
mm_1d,1,1000,35,1402190273,1.2,0.9701161986699463
mm_1d,1,1000,36,498139153,0.02,2.3789176452434524
mm_1d,1,1000,36,498139153,0.026516504294,2.2331621318737276
mm_1d,1,1000,36,498139153,0.0375,1.2835082601521148
mm_1d,1,1000,36,498139153,0.053033008589,1.0886376415490306
mm_1d,1,1000,36,498139153,0.075,0.6924671161055235
mm_1d,1,1000,36,498139153,0.106066017178,0.6794094034695407
mm_1d,1,1000,36,498139153,0.15,0.7931935216812659
mm_1d,1,1000,36,498139153,0.212132034356,0.9352131283516987
mm_1d,1,1000,36,498139153,0.3,0.9425306140946126
mm_1d,1,1000,36,498139153,0.424264068712,0.9206203114903057
mm_1d,1,1000,36,498139153,0.6,0.7718704817960418
mm_1d,1,1000,36,498139153,0.848528137424,0.7307285104190552
mm_1d,1,1000,36,498139153,1.2,1.0011456240830345
mm_1d,1,1000,37,3152197458,0.02,1.9833437346395288
mm_1d,1,1000,37,3152197458,0.026516504294,1.0058325468455995
mm_1d,1,1000,37,3152197458,0.0375,0.5124861374983756
mm_1d,1,1000,37,3152197458,0.053033008589,0.4286616293791724
mm_1d,1,1000,37,3152197458,0.075,0.3942336622659315
mm_1d,1,1000,37,3152197458,0.106066017178,0.36978142383964935
mm_1d,1,1000,37,3152197458,0.15,0.3002169167368754
mm_1d,1,1000,37,3152197458,0.212132034356,0.2788258543363579
mm_1d,1,1000,37,3152197458,0.3,0.3690813505511753
mm_1d,1,1000,37,3152197458,0.424264068712,0.4869078709645863
mm_1d,1,1000,37,3152197458,0.6,0.615690819784966
mm_1d,1,1000,37,3152197458,0.848528137424,0.6964977051403755
mm_1d,1,1000,37,3152197458,1.2,0.871797739045231
mm_1d,1,1000,38,3325497001,0.02,1.6547110954549236
mm_1d,1,1000,38,3325497001,0.026516504294,1.5930981030357023
mm_1d,1,1000,38,3325497001,0.0375,1.2515721592431817
mm_1d,1,1000,38,3325497001,0.053033008589,1.1545902354572726
mm_1d,1,1000,38,3325497001,0.075,1.0319195625303075
mm_1d,1,1000,38,3325497001,0.106066017178,0.4215222221917133
mm_1d,1,1000,38,3325497001,0.15,0.2548466941527355
mm_1d,1,1000,38,3325497001,0.212132034356,0.2576539150836
mm_1d,1,1000,38,3325497001,0.3,0.20308284370863858
mm_1d,1,1000,38,3325497001,0.424264068712,0.2142891839382353
mm_1d,1,1000,38,3325497001,0.6,0.3520962947878201
mm_1d,1,1000,38,3325497001,0.848528137424,0.6320445699549202
mm_1d,1,1000,38,3325497001,1.2,1.026299552411264
mm_1d,1,1000,39,945472433,0.02,0.5431487799219128
mm_1d,1,1000,39,945472433,0.026516504294,0.5528506882190383
mm_1d,1,1000,39,945472433,0.0375,0.6554842137930531
mm_1d,1,1000,39,945472433,0.053033008589,0.7315110715273226
mm_1d,1,1000,39,945472433,0.075,0.6769548491578802
mm_1d,1,1000,39,945472433,0.106066017178,0.5577678517730397
mm_1d,1,1000,39,945472433,0.15,0.30161010896989987
mm_1d,1,1000,39,945472433,0.212132034356,0.21936236119178834
mm_1d,1,1000,39,945472433,0.3,0.399549380767395
mm_1d,1,1000,39,945472433,0.424264068712,0.3935800516227105
mm_1d,1,1000,39,945472433,0.6,0.4591882091291102
mm_1d,1,1000,39,945472433,0.848528137424,0.6232092194383423
mm_1d,1,1000,39,945472433,1.2,0.8602125490589242
mm_1d,1,1000,40,3070822591,0.02,0.8701028672252737
mm_1d,1,1000,40,3070822591,0.026516504294,0.6455527904992268
mm_1d,1,1000,40,3070822591,0.0375,0.44202767635372847
mm_1d,1,1000,40,3070822591,0.053033008589,0.35368241214848894
mm_1d,1,1000,40,3070822591,0.075,0.24445401358619012
mm_1d,1,1000,40,3070822591,0.106066017178,0.2540081836920525
mm_1d,1,1000,40,3070822591,0.15,0.18051823753384363
mm_1d,1,1000,40,3070822591,0.212132034356,0.1698744530487239
mm_1d,1,1000,40,3070822591,0.3,0.17089183417848908
mm_1d,1,1000,40,3070822591,0.424264068712,0.2779802051036077
mm_1d,1,1000,40,3070822591,0.6,0.4658782983590602
mm_1d,1,1000,40,3070822591,0.848528137424,0.7393162087726195
mm_1d,1,1000,40,3070822591,1.2,1.0049503486465496
mm_1d,1,1000,41,350446006,0.02,1.6022179164315762
mm_1d,1,1000,41,350446006,0.026516504294,1.4760220035825788
mm_1d,1,1000,41,350446006,0.0375,1.297263037904512
mm_1d,1,1000,41,350446006,0.053033008589,1.149189099186373
mm_1d,1,1000,41,350446006,0.075,0.9481946584597618
mm_1d,1,1000,41,350446006,0.106066017178,0.7711164448578427
mm_1d,1,1000,41,350446006,0.15,0.6671197470252356
mm_1d,1,1000,41,350446006,0.212132034356,0.6445917057880192
mm_1d,1,1000,41,350446006,0.3,0.5299581345762072
mm_1d,1,1000,41,350446006,0.424264068712,0.4315869591523584
mm_1d,1,1000,41,350446006,0.6,0.42614038933192433
mm_1d,1,1000,41,350446006,0.848528137424,0.5685848993755805
mm_1d,1,1000,41,350446006,1.2,0.8470313074395132
mm_1d,1,1000,42,1681873724,0.02,1.0866555983031776
mm_1d,1,1000,42,1681873724,0.026516504294,0.8677189106064905
mm_1d,1,1000,42,1681873724,0.0375,0.6855919535923045
mm_1d,1,1000,42,1681873724,0.053033008589,0.5339997796381379
mm_1d,1,1000,42,1681873724,0.075,0.4869470893526032
mm_1d,1,1000,42,1681873724,0.106066017178,0.38528954262472775
mm_1d,1,1000,42,1681873724,0.15,0.2445925204946221
mm_1d,1,1000,42,1681873724,0.212132034356,0.18765799347216608
mm_1d,1,1000,42,1681873724,0.3,0.2218886217930056
mm_1d,1,1000,42,1681873724,0.424264068712,0.22303363740667578
mm_1d,1,1000,42,1681873724,0.6,0.2994463632090133
mm_1d,1,1000,42,1681873724,0.848528137424,0.5227252787847788
mm_1d,1,1000,42,1681873724,1.2,0.8032610107029147
mm_1d,1,1000,43,686746376,0.02,1.3579976504859648
mm_1d,1,1000,43,686746376,0.026516504294,1.2732409564195886
mm_1d,1,1000,43,686746376,0.0375,1.1566546916064373
mm_1d,1,1000,43,686746376,0.053033008589,0.9495379539504563
mm_1d,1,1000,43,686746376,0.075,0.7765815736395768
mm_1d,1,1000,43,686746376,0.106066017178,0.6335909054671836
mm_1d,1,1000,43,686746376,0.15,0.5270380243675455
mm_1d,1,1000,43,686746376,0.212132034356,0.4365297161906187
mm_1d,1,1000,43,686746376,0.3,0.337132250771662
mm_1d,1,1000,43,686746376,0.424264068712,0.37682546112281207
mm_1d,1,1000,43,686746376,0.6,0.597442462027669
mm_1d,1,1000,43,686746376,0.848528137424,0.8752499520536535
mm_1d,1,1000,43,686746376,1.2,1.058974352898577
mm_1d,1,1000,44,3195502165,0.02,2.025585985908811
mm_1d,1,1000,44,3195502165,0.026516504294,0.5750427384097168
mm_1d,1,1000,44,3195502165,0.0375,0.49318154511726536
mm_1d,1,1000,44,3195502165,0.053033008589,0.5769044616889932
mm_1d,1,1000,44,3195502165,0.075,0.5201496896918445
mm_1d,1,1000,44,3195502165,0.106066017178,0.21124073330658022
mm_1d,1,1000,44,3195502165,0.15,0.160739138507155
mm_1d,1,1000,44,3195502165,0.212132034356,0.1704477066553535
mm_1d,1,1000,44,3195502165,0.3,0.14651163685552113
mm_1d,1,1000,44,3195502165,0.424264068712,0.2167040077505692
mm_1d,1,1000,44,3195502165,0.6,0.3898320721863711
mm_1d,1,1000,44,3195502165,0.848528137424,0.6174518827772
mm_1d,1,1000,44,3195502165,1.2,0.8678238697985279
mm_1d,1,1000,45,1460719170,0.02,0.6051971468854401
mm_1d,1,1000,45,1460719170,0.026516504294,0.6230719723645377
mm_1d,1,1000,45,1460719170,0.0375,0.7724511117294806
mm_1d,1,1000,45,1460719170,0.053033008589,0.908218127799888
mm_1d,1,1000,45,1460719170,0.075,0.8018697574213464
mm_1d,1,1000,45,1460719170,0.106066017178,0.4111594100347814
mm_1d,1,1000,45,1460719170,0.15,0.20259921085099464
mm_1d,1,1000,45,1460719170,0.212132034356,0.2235036407346307
mm_1d,1,1000,45,1460719170,0.3,0.265103151232615
mm_1d,1,1000,45,1460719170,0.424264068712,0.2840988627435656
mm_1d,1,1000,45,1460719170,0.6,0.40209643941502987
mm_1d,1,1000,45,1460719170,0.848528137424,0.6622274092727336
mm_1d,1,1000,45,1460719170,1.2,0.9000195326018222
mm_1d,1,1000,46,2033282004,0.02,0.8800453645443054
mm_1d,1,1000,46,2033282004,0.026516504294,0.8031176683573724
mm_1d,1,1000,46,2033282004,0.0375,0.7747549064635199
mm_1d,1,1000,46,2033282004,0.053033008589,0.777779894440674
mm_1d,1,1000,46,2033282004,0.075,0.6348731368359383
mm_1d,1,1000,46,2033282004,0.106066017178,0.5541078557608407
mm_1d,1,1000,46,2033282004,0.15,0.35729810734389533
mm_1d,1,1000,46,2033282004,0.212132034356,0.18554636784838083
mm_1d,1,1000,46,2033282004,0.3,0.21868426650674458
mm_1d,1,1000,46,2033282004,0.424264068712,0.27007440977737496
mm_1d,1,1000,46,2033282004,0.6,0.41852340954214906
mm_1d,1,1000,46,2033282004,0.848528137424,0.6319127587841351
mm_1d,1,1000,46,2033282004,1.2,0.8414061681340447
mm_1d,1,1000,47,1997989380,0.02,1.0553837124420784
mm_1d,1,1000,47,1997989380,0.026516504294,0.9487828899586738
mm_1d,1,1000,47,1997989380,0.0375,0.8659078827441644
mm_1d,1,1000,47,1997989380,0.053033008589,0.8079753300493329
mm_1d,1,1000,47,1997989380,0.075,0.7694026446306369
mm_1d,1,1000,47,1997989380,0.106066017178,0.6816935629048856
mm_1d,1,1000,47,1997989380,0.15,0.542740768149457
mm_1d,1,1000,47,1997989380,0.212132034356,0.4269546431007801
mm_1d,1,1000,47,1997989380,0.3,0.3140372997376777
mm_1d,1,1000,47,1997989380,0.424264068712,0.33241301598237805
mm_1d,1,1000,47,1997989380,0.6,0.45886268063693897
mm_1d,1,1000,47,1997989380,0.848528137424,0.6828568628415285
mm_1d,1,1000,47,1997989380,1.2,0.922021055969006
mm_1d,1,1000,48,2042481486,0.02,5.810253273791535
mm_1d,1,1000,48,2042481486,0.026516504294,1.002142191840661
mm_1d,1,1000,48,2042481486,0.0375,0.8169430389498691
mm_1d,1,1000,48,2042481486,0.053033008589,0.29904054543225084
mm_1d,1,1000,48,2042481486,0.075,0.2210389711243992
mm_1d,1,1000,48,2042481486,0.106066017178,0.22834083731483637
mm_1d,1,1000,48,2042481486,0.15,0.24971155052717608
mm_1d,1,1000,48,2042481486,0.212132034356,0.2501548363065254
mm_1d,1,1000,48,2042481486,0.3,0.18681807003818338
mm_1d,1,1000,48,2042481486,0.424264068712,0.1824559191785793
mm_1d,1,1000,48,2042481486,0.6,0.3537437113801407
mm_1d,1,1000,48,2042481486,0.848528137424,0.560144216528613
mm_1d,1,1000,48,2042481486,1.2,0.8051876021528881
mm_1d,1,1000,49,1144269602,0.02,1.4899428033359263
mm_1d,1,1000,49,1144269602,0.026516504294,1.6064636001542778
mm_1d,1,1000,49,1144269602,0.0375,1.7665503640658176
mm_1d,1,1000,49,1144269602,0.053033008589,1.0602123539157131
mm_1d,1,1000,49,1144269602,0.075,1.0773175050047334
mm_1d,1,1000,49,1144269602,0.106066017178,1.018310172461341
mm_1d,1,1000,49,1144269602,0.15,0.876495424939975
mm_1d,1,1000,49,1144269602,0.212132034356,0.868835996147017
mm_1d,1,1000,49,1144269602,0.3,0.5970955551668149
mm_1d,1,1000,49,1144269602,0.424264068712,0.4338778376234415
mm_1d,1,1000,49,1144269602,0.6,0.5117979653681635
mm_1d,1,1000,49,1144269602,0.848528137424,0.6874362742486674
mm_1d,1,1000,49,1144269602,1.2,0.9707449327977348
mm_1d,1,2000,0,2396799522,0.01,0.8281266800447907
mm_1d,1,2000,0,2396799522,0.013258252147,0.8409235427683593
mm_1d,1,2000,0,2396799522,0.01875,0.9377866721972943
mm_1d,1,2000,0,2396799522,0.026516504294,0.8523260635133107
mm_1d,1,2000,0,2396799522,0.0375,0.7937099101819941
mm_1d,1,2000,0,2396799522,0.053033008589,0.7080393255117762
mm_1d,1,2000,0,2396799522,0.075,0.4409151444614286
mm_1d,1,2000,0,2396799522,0.106066017178,0.48675316472377717
mm_1d,1,2000,0,2396799522,0.15,0.43799485803653115
mm_1d,1,2000,0,2396799522,0.212132034356,0.38254190676737176
mm_1d,1,2000,0,2396799522,0.3,0.3226515982111951
mm_1d,1,2000,0,2396799522,0.424264068712,0.28962961725452374
mm_1d,1,2000,0,2396799522,0.6,0.37492392990366075
mm_1d,1,2000,0,2396799522,0.848528137424,0.605597699915162
mm_1d,1,2000,0,2396799522,1.2,0.852444808762198
mm_1d,1,2000,1,3503732972,0.01,1.9986995035118367
mm_1d,1,2000,1,3503732972,0.013258252147,1.9789786753367813
mm_1d,1,2000,1,3503732972,0.01875,2.0274547489556825
mm_1d,1,2000,1,3503732972,0.026516504294,0.793952510056872
mm_1d,1,2000,1,3503732972,0.0375,0.5560799842773734
mm_1d,1,2000,1,3503732972,0.053033008589,0.37064584801133826
mm_1d,1,2000,1,3503732972,0.075,0.24851947155945048
mm_1d,1,2000,1,3503732972,0.106066017178,0.11083625929520911
mm_1d,1,2000,1,3503732972,0.15,0.08627314560276449
mm_1d,1,2000,1,3503732972,0.212132034356,0.1334722311038488
mm_1d,1,2000,1,3503732972,0.3,0.16432227206857955
mm_1d,1,2000,1,3503732972,0.424264068712,0.2396212736386128
mm_1d,1,2000,1,3503732972,0.6,0.41609436387595583
mm_1d,1,2000,1,3503732972,0.848528137424,0.6456513936265694
mm_1d,1,2000,1,3503732972,1.2,0.8929626836485743
mm_1d,1,2000,2,2141779427,0.01,0.794324924026975
mm_1d,1,2000,2,2141779427,0.013258252147,0.7651455162341031
mm_1d,1,2000,2,2141779427,0.01875,0.7423112038312344
mm_1d,1,2000,2,2141779427,0.026516504294,0.6164022499299128
mm_1d,1,2000,2,2141779427,0.0375,0.635557443259368
mm_1d,1,2000,2,2141779427,0.053033008589,0.5358647585040723
mm_1d,1,2000,2,2141779427,0.075,0.39267649823210504
mm_1d,1,2000,2,2141779427,0.106066017178,0.2921199405735235
mm_1d,1,2000,2,2141779427,0.15,0.2502116883365685
mm_1d,1,2000,2,2141779427,0.212132034356,0.08773267430830747
mm_1d,1,2000,2,2141779427,0.3,0.2064184730423275
mm_1d,1,2000,2,2141779427,0.424264068712,0.31517055503047325
mm_1d,1,2000,2,2141779427,0.6,0.49628377137565666
mm_1d,1,2000,2,2141779427,0.848528137424,0.7290623863432965
mm_1d,1,2000,2,2141779427,1.2,0.9613386248163999
mm_1d,1,2000,3,830193079,0.01,0.7762886753111058
mm_1d,1,2000,3,830193079,0.013258252147,0.7677494384282977
mm_1d,1,2000,3,830193079,0.01875,0.7835077613205129
mm_1d,1,2000,3,830193079,0.026516504294,0.7873088328542882
mm_1d,1,2000,3,830193079,0.0375,0.8085100845370342
mm_1d,1,2000,3,830193079,0.053033008589,0.8389046278284468
mm_1d,1,2000,3,830193079,0.075,0.7624181609770927
mm_1d,1,2000,3,830193079,0.106066017178,0.6536013384987232
mm_1d,1,2000,3,830193079,0.15,0.5279584401511256
mm_1d,1,2000,3,830193079,0.212132034356,0.40957324260486255
mm_1d,1,2000,3,830193079,0.3,0.3070117786128335
mm_1d,1,2000,3,830193079,0.424264068712,0.2875633145793062
mm_1d,1,2000,3,830193079,0.6,0.43640954590415365
mm_1d,1,2000,3,830193079,0.848528137424,0.6748500455386965
mm_1d,1,2000,3,830193079,1.2,0.9533920018115488
mm_1d,1,2000,4,104832471,0.01,0.7008653108612894
mm_1d,1,2000,4,104832471,0.013258252147,0.5935286825036726
mm_1d,1,2000,4,104832471,0.01875,0.6049506070276953
mm_1d,1,2000,4,104832471,0.026516504294,0.5667578877614952
mm_1d,1,2000,4,104832471,0.0375,0.5681636246183327
mm_1d,1,2000,4,104832471,0.053033008589,0.5697465720994889
mm_1d,1,2000,4,104832471,0.075,0.3066557905532365
mm_1d,1,2000,4,104832471,0.106066017178,0.21367942949906266
mm_1d,1,2000,4,104832471,0.15,0.2008088221821389
mm_1d,1,2000,4,104832471,0.212132034356,0.18522171216736047
mm_1d,1,2000,4,104832471,0.3,0.19935904246967578
mm_1d,1,2000,4,104832471,0.424264068712,0.3021092682774712
mm_1d,1,2000,4,104832471,0.6,0.4558442742389516
mm_1d,1,2000,4,104832471,0.848528137424,0.6810488138313547
mm_1d,1,2000,4,104832471,1.2,0.8928352873675985
mm_1d,1,2000,5,556065447,0.01,0.5826328045043673
mm_1d,1,2000,5,556065447,0.013258252147,0.35147312703647193
mm_1d,1,2000,5,556065447,0.01875,0.25113207217054445
mm_1d,1,2000,5,556065447,0.026516504294,0.2094565744090816
mm_1d,1,2000,5,556065447,0.0375,0.28002027549533937
mm_1d,1,2000,5,556065447,0.053033008589,0.30643877308288153
mm_1d,1,2000,5,556065447,0.075,0.18289090977854283
mm_1d,1,2000,5,556065447,0.106066017178,0.11910677527776885
mm_1d,1,2000,5,556065447,0.15,0.11653097291692376
mm_1d,1,2000,5,556065447,0.212132034356,0.16502256044689126
mm_1d,1,2000,5,556065447,0.3,0.2159838214895702
mm_1d,1,2000,5,556065447,0.424264068712,0.2676221787574876
mm_1d,1,2000,5,556065447,0.6,0.41657923029278987
mm_1d,1,2000,5,556065447,0.848528137424,0.6317364595834906
mm_1d,1,2000,5,556065447,1.2,0.8643520302806204
mm_1d,1,2000,6,349892316,0.01,0.8704519215153607
mm_1d,1,2000,6,349892316,0.013258252147,0.8572650340287581
mm_1d,1,2000,6,349892316,0.01875,0.877348032082902
mm_1d,1,2000,6,349892316,0.026516504294,0.9284760869993629
mm_1d,1,2000,6,349892316,0.0375,0.6881110860402293
mm_1d,1,2000,6,349892316,0.053033008589,0.5381864680259074
mm_1d,1,2000,6,349892316,0.075,0.4732380835285046
mm_1d,1,2000,6,349892316,0.106066017178,0.38383708590565807
mm_1d,1,2000,6,349892316,0.15,0.1037858038099138
mm_1d,1,2000,6,349892316,0.212132034356,0.12470394353159281
mm_1d,1,2000,6,349892316,0.3,0.19609067927425597
mm_1d,1,2000,6,349892316,0.424264068712,0.3470672622277144
mm_1d,1,2000,6,349892316,0.6,0.5283978160650554
mm_1d,1,2000,6,349892316,0.848528137424,0.7558980179799001
mm_1d,1,2000,6,349892316,1.2,0.9804175059632652
mm_1d,1,2000,7,393697109,0.01,6.3299182465414745
mm_1d,1,2000,7,393697109,0.013258252147,2.724610944925781
mm_1d,1,2000,7,393697109,0.01875,1.22187176639903
mm_1d,1,2000,7,393697109,0.026516504294,1.021767632688106
mm_1d,1,2000,7,393697109,0.0375,1.044495441581255
mm_1d,1,2000,7,393697109,0.053033008589,0.9199942550358415
mm_1d,1,2000,7,393697109,0.075,0.6735228212327617
mm_1d,1,2000,7,393697109,0.106066017178,0.5073801671200101
mm_1d,1,2000,7,393697109,0.15,0.40095862347082406
mm_1d,1,2000,7,393697109,0.212132034356,0.31716787705601246
mm_1d,1,2000,7,393697109,0.3,0.340088035019848
mm_1d,1,2000,7,393697109,0.424264068712,0.5120013081598502
mm_1d,1,2000,7,393697109,0.6,0.6394277411719415
mm_1d,1,2000,7,393697109,0.848528137424,0.8609251038446571
mm_1d,1,2000,7,393697109,1.2,1.0780721430822597
mm_1d,1,2000,8,526061820,0.01,0.7581618413130764
mm_1d,1,2000,8,526061820,0.013258252147,0.7061922907253512
mm_1d,1,2000,8,526061820,0.01875,0.5354358257520094
mm_1d,1,2000,8,526061820,0.026516504294,0.43168721166555685
mm_1d,1,2000,8,526061820,0.0375,0.35063827410937887
mm_1d,1,2000,8,526061820,0.053033008589,0.2199250509697883
mm_1d,1,2000,8,526061820,0.075,0.2543966832007159
mm_1d,1,2000,8,526061820,0.106066017178,0.401929214828065
mm_1d,1,2000,8,526061820,0.15,0.41877780168493944
mm_1d,1,2000,8,526061820,0.212132034356,0.3673571691134731
mm_1d,1,2000,8,526061820,0.3,0.34420236122684955
mm_1d,1,2000,8,526061820,0.424264068712,0.3494764664072893
mm_1d,1,2000,8,526061820,0.6,0.48868459761776695
mm_1d,1,2000,8,526061820,0.848528137424,0.7176196203275762
mm_1d,1,2000,8,526061820,1.2,0.9277175157520093
mm_1d,1,2000,9,2570830042,0.01,1.526596373727915
mm_1d,1,2000,9,2570830042,0.013258252147,1.219467661852163
mm_1d,1,2000,9,2570830042,0.01875,0.5394509776214108
mm_1d,1,2000,9,2570830042,0.026516504294,0.40112842209931066
mm_1d,1,2000,9,2570830042,0.0375,0.25012192003896005
mm_1d,1,2000,9,2570830042,0.053033008589,0.21681108595455426
mm_1d,1,2000,9,2570830042,0.075,0.2623492339960179
mm_1d,1,2000,9,2570830042,0.106066017178,0.3308542100514656
mm_1d,1,2000,9,2570830042,0.15,0.3994094010124947
mm_1d,1,2000,9,2570830042,0.212132034356,0.19134184576449614
mm_1d,1,2000,9,2570830042,0.3,0.18089622927499555
mm_1d,1,2000,9,2570830042,0.424264068712,0.24506462667011258
mm_1d,1,2000,9,2570830042,0.6,0.36216314117493725
mm_1d,1,2000,9,2570830042,0.848528137424,0.5947433269833654
mm_1d,1,2000,9,2570830042,1.2,0.8462436876124
mm_1d,1,2000,10,3466446890,0.01,2.721513381540462
mm_1d,1,2000,10,3466446890,0.013258252147,1.7465375441267939
mm_1d,1,2000,10,3466446890,0.01875,1.5299651060838946
mm_1d,1,2000,10,3466446890,0.026516504294,1.4040170359955082
mm_1d,1,2000,10,3466446890,0.0375,0.6545909050172429
mm_1d,1,2000,10,3466446890,0.053033008589,0.5445577484223864
mm_1d,1,2000,10,3466446890,0.075,0.39735698096253236
mm_1d,1,2000,10,3466446890,0.106066017178,0.35706646466634645
mm_1d,1,2000,10,3466446890,0.15,0.32028642928345674
mm_1d,1,2000,10,3466446890,0.212132034356,0.3027148816800049
mm_1d,1,2000,10,3466446890,0.3,0.3433639487557256
mm_1d,1,2000,10,3466446890,0.424264068712,0.3164072966970895
mm_1d,1,2000,10,3466446890,0.6,0.3644699401403478
mm_1d,1,2000,10,3466446890,0.848528137424,0.5604234359099722
mm_1d,1,2000,10,3466446890,1.2,0.8307918201287819
mm_1d,1,2000,11,3671088524,0.01,0.5669600997093839
mm_1d,1,2000,11,3671088524,0.013258252147,0.6436321432799575
mm_1d,1,2000,11,3671088524,0.01875,0.531595893905115
mm_1d,1,2000,11,3671088524,0.026516504294,0.4694846527620307
mm_1d,1,2000,11,3671088524,0.0375,0.4729230393168719
mm_1d,1,2000,11,3671088524,0.053033008589,0.3020608712801254
mm_1d,1,2000,11,3671088524,0.075,0.3288074315802267
mm_1d,1,2000,11,3671088524,0.106066017178,0.35646025762128314
mm_1d,1,2000,11,3671088524,0.15,0.355531215075028
mm_1d,1,2000,11,3671088524,0.212132034356,0.30032907349866117
mm_1d,1,2000,11,3671088524,0.3,0.299152720132755
mm_1d,1,2000,11,3671088524,0.424264068712,0.32789809819553906
mm_1d,1,2000,11,3671088524,0.6,0.5123498422566701
mm_1d,1,2000,11,3671088524,0.848528137424,0.735018133004972
mm_1d,1,2000,11,3671088524,1.2,0.9198634188416037
mm_1d,1,2000,12,2806373941,0.01,1.3204754309266713
mm_1d,1,2000,12,2806373941,0.013258252147,1.4342429695611094
mm_1d,1,2000,12,2806373941,0.01875,1.0948020749337997
mm_1d,1,2000,12,2806373941,0.026516504294,0.8058715102772264
mm_1d,1,2000,12,2806373941,0.0375,0.8259286639040184
mm_1d,1,2000,12,2806373941,0.053033008589,0.5699627069834777
mm_1d,1,2000,12,2806373941,0.075,0.26827241570795257
mm_1d,1,2000,12,2806373941,0.106066017178,0.22568596082225026
mm_1d,1,2000,12,2806373941,0.15,0.18878680631297118
mm_1d,1,2000,12,2806373941,0.212132034356,0.20191478915905323
mm_1d,1,2000,12,2806373941,0.3,0.18164974484195892
mm_1d,1,2000,12,2806373941,0.424264068712,0.24383275514982128
mm_1d,1,2000,12,2806373941,0.6,0.37812742148688167
mm_1d,1,2000,12,2806373941,0.848528137424,0.6551662629422708
mm_1d,1,2000,12,2806373941,1.2,0.9858630624210417
mm_1d,1,2000,13,2583943556,0.01,0.3987418748202715
mm_1d,1,2000,13,2583943556,0.013258252147,0.31517999764148996
mm_1d,1,2000,13,2583943556,0.01875,0.3740416186191279
mm_1d,1,2000,13,2583943556,0.026516504294,0.5463323793200983
mm_1d,1,2000,13,2583943556,0.0375,0.6937699498402691
mm_1d,1,2000,13,2583943556,0.053033008589,0.7232321463505781
mm_1d,1,2000,13,2583943556,0.075,0.6803711781185817
mm_1d,1,2000,13,2583943556,0.106066017178,0.5136493135022019
mm_1d,1,2000,13,2583943556,0.15,0.4416102448660924
mm_1d,1,2000,13,2583943556,0.212132034356,0.3866082762221394
mm_1d,1,2000,13,2583943556,0.3,0.36437277132188717
mm_1d,1,2000,13,2583943556,0.424264068712,0.3724984410313051
mm_1d,1,2000,13,2583943556,0.6,0.49652472175899764
mm_1d,1,2000,13,2583943556,0.848528137424,0.6753021303454747
mm_1d,1,2000,13,2583943556,1.2,0.9022742744519923
mm_1d,1,2000,14,1424584135,0.01,1.005587441339255
mm_1d,1,2000,14,1424584135,0.013258252147,0.9098198136861465
mm_1d,1,2000,14,1424584135,0.01875,0.7734573917425327
mm_1d,1,2000,14,1424584135,0.026516504294,0.6495323514707957
mm_1d,1,2000,14,1424584135,0.0375,0.6420760557408672
mm_1d,1,2000,14,1424584135,0.053033008589,0.6228784661836789
mm_1d,1,2000,14,1424584135,0.075,0.584201554002709
