model_id,dim,M,rep,seed,method,selected_h,ise
mm_1d,1,2000,1,3503732972,oracle,0.15,0.08627314560276449
mm_1d,1,2000,1,3503732972,lepski,0.01875,2.0274547489556825
mm_1d,1,2000,2,2141779427,oracle,0.212132034356,0.08773267430830747
mm_1d,1,2000,2,2141779427,lepski,0.3,0.2064184730423275
mm_1d,1,2000,3,830193079,oracle,0.424264068712,0.2875633145793062
mm_1d,1,2000,3,830193079,lepski,0.424264068712,0.2875633145793062
mm_1d,1,2000,4,104832471,oracle,0.212132034356,0.18522171216736047
mm_1d,1,2000,4,104832471,lepski,0.424264068712,0.3021092682774712
mm_1d,1,2000,5,556065447,oracle,0.15,0.11653097291692376
mm_1d,1,2000,5,556065447,lepski,0.6,0.41657923029278987
mm_1d,1,2000,6,349892316,oracle,0.15,0.1037858038099138
mm_1d,1,2000,6,349892316,lepski,0.212132034356,0.12470394353159281
mm_1d,1,2000,7,393697109,oracle,0.212132034356,0.31716787705601246
mm_1d,1,2000,7,393697109,lepski,0.01,6.3299182465414745
mm_1d,1,2000,8,526061820,oracle,0.053033008589,0.2199250509697883
mm_1d,1,2000,8,526061820,lepski,0.424264068712,0.3494764664072893
mm_1d,1,2000,9,2570830042,oracle,0.3,0.18089622927499555
mm_1d,1,2000,9,2570830042,lepski,0.424264068712,0.24506462667011258
mm_1d,1,2000,10,3466446890,oracle,0.212132034356,0.3027148816800049
mm_1d,1,2000,10,3466446890,lepski,0.026516504294,1.4040170359955082
mm_1d,1,2000,11,3671088524,oracle,0.3,0.299152720132755
mm_1d,1,2000,11,3671088524,lepski,0.424264068712,0.32789809819553906
mm_1d,1,2000,12,2806373941,oracle,0.3,0.18164974484195892
mm_1d,1,2000,12,2806373941,lepski,0.424264068712,0.24383275514982128
mm_1d,1,2000,13,2583943556,oracle,0.013258252147,0.31517999764148996
mm_1d,1,2000,13,2583943556,lepski,0.6,0.49652472175899764
mm_1d,1,2000,14,1424584135,oracle,0.3,0.14783396859053347
mm_1d,1,2000,14,1424584135,lepski,0.3,0.14783396859053347
mm_1d,1,2000,15,4002859530,oracle,0.424264068712,0.23190877191459294
mm_1d,1,2000,15,4002859530,lepski,0.424264068712,0.23190877191459294
mm_1d,1,2000,16,2751328124,oracle,0.424264068712,0.3010485009692014
mm_1d,1,2000,16,2751328124,lepski,0.212132034356,0.35993524385592734
mm_1d,1,2000,17,3112912241,oracle,0.212132034356,0.1807757949591539
mm_1d,1,2000,17,3112912241,lepski,0.424264068712,0.3086643629752551
mm_1d,1,2000,18,3152106376,oracle,0.0375,0.18264119847337418
mm_1d,1,2000,18,3152106376,lepski,0.6,0.40380592048700603
mm_1d,1,2000,19,3696039763,oracle,0.3,0.170349559390459
mm_1d,1,2000,19,3696039763,lepski,0.3,0.170349559390459
mm_1d,1,2000,20,3017305172,oracle,0.212132034356,0.18429259244236934
mm_1d,1,2000,20,3017305172,lepski,0.424264068712,0.30753721204882706
mm_1d,1,2000,21,3991475463,oracle,0.3,0.21307046600013815
mm_1d,1,2000,21,3991475463,lepski,0.6,0.4061481806192996
mm_1d,1,2000,22,2325576896,oracle,0.212132034356,0.22795896897124834
mm_1d,1,2000,22,2325576896,lepski,0.212132034356,0.22795896897124834
mm_1d,1,2000,23,2345851045,oracle,0.106066017178,0.1807187812819305
mm_1d,1,2000,23,2345851045,lepski,0.424264068712,0.3759210398864351
mm_1d,1,2000,24,1078349150,oracle,0.3,0.2945696374352733
mm_1d,1,2000,24,1078349150,lepski,0.6,0.4775632781253113
mm_1d,1,2000,25,4027274691,oracle,0.212132034356,0.24438716107366096
mm_1d,1,2000,25,4027274691,lepski,0.6,0.4272321360419682
mm_1d,1,2000,26,2374937433,oracle,0.424264068712,0.26010182651970737
mm_1d,1,2000,26,2374937433,lepski,0.15,0.5198345794055785
mm_1d,1,2000,27,2125957013,oracle,0.3,0.22900175688221935
mm_1d,1,2000,27,2125957013,lepski,0.026516504294,1.104403846235598
mm_1d,1,2000,28,1358653540,oracle,0.15,0.10313638054552988
mm_1d,1,2000,28,1358653540,lepski,0.6,0.4288266616690138
mm_1d,1,2000,29,1175846864,oracle,0.212132034356,0.3145933551490071
mm_1d,1,2000,29,1175846864,lepski,0.424264068712,0.4202075975114054
mm_1d,1,2000,30,2719779336,oracle,0.0375,0.2012829940408241
mm_1d,1,2000,30,2719779336,lepski,0.424264068712,0.284044350562852
mm_1d,1,2000,31,1940374772,oracle,0.3,0.19630056058853476
mm_1d,1,2000,31,1940374772,lepski,0.075,0.5169420460017405
mm_1d,1,2000,32,2439679748,oracle,0.106066017178,0.31623392250849686
mm_1d,1,2000,32,2439679748,lepski,0.053033008589,0.752712557934397
mm_1d,1,2000,33,2856320425,oracle,0.3,0.2377119837423834
mm_1d,1,2000,33,2856320425,lepski,0.424264068712,0.24447180169898663
mm_1d,1,2000,34,3861219000,oracle,0.424264068712,0.22660419275911436
mm_1d,1,2000,34,3861219000,lepski,0.424264068712,0.22660419275911436
mm_1d,1,2000,35,1421165723,oracle,0.3,0.16413518766899052
mm_1d,1,2000,35,1421165723,lepski,0.424264068712,0.17286777031517855
mm_1d,1,2000,36,2927228676,oracle,0.212132034356,0.14011168170295094
mm_1d,1,2000,36,2927228676,lepski,0.424264068712,0.22001567746734044
mm_1d,1,2000,37,3880305411,oracle,0.424264068712,0.19232811748029635
mm_1d,1,2000,37,3880305411,lepski,0.15,0.7014005096480231
mm_1d,1,2000,38,1970904393,oracle,0.424264068712,0.2314963520120119
mm_1d,1,2000,38,1970904393,lepski,0.424264068712,0.2314963520120119
mm_1d,1,2000,39,1104125174,oracle,0.212132034356,0.27106654627030713
mm_1d,1,2000,39,1104125174,lepski,0.15,0.3092852202554126
mm_1d,1,2000,40,1247132544,oracle,0.212132034356,0.22536032852582846
mm_1d,1,2000,40,1247132544,lepski,0.424264068712,0.3203252713478624
mm_1d,1,2000,41,1459551595,oracle,0.3,0.24061009322945529
mm_1d,1,2000,41,1459551595,lepski,0.424264068712,0.24492267435073511
mm_1d,1,2000,42,2705073331,oracle,0.212132034356,0.1317897082752732
mm_1d,1,2000,42,2705073331,lepski,0.3,0.1452833247646744
mm_1d,1,2000,43,1111766880,oracle,0.3,0.050492714121928566
mm_1d,1,2000,43,1111766880,lepski,0.424264068712,0.19626435106835108
mm_1d,1,2000,44,3603600008,oracle,0.106066017178,0.2884605967218774
mm_1d,1,2000,44,3603600008,lepski,0.424264068712,0.3833979250706966
mm_1d,1,2000,45,1526631005,oracle,0.3,0.2878320989011794
mm_1d,1,2000,45,1526631005,lepski,0.6,0.4671685375423941
mm_1d,1,2000,46,277795965,oracle,0.15,0.08152781347119506
mm_1d,1,2000,46,277795965,lepski,0.3,0.1784980417624597
mm_1d,1,2000,47,21570758,oracle,0.15,0.2033266531506441
mm_1d,1,2000,47,21570758,lepski,0.15,0.2033266531506441
mm_1d,1,2000,48,107846371,oracle,0.3,0.31132374898095244
mm_1d,1,2000,48,107846371,lepski,0.212132034356,0.3212284486698693
mm_1d,1,2000,49,2699835958,oracle,0.424264068712,0.395914777045973
mm_1d,1,2000,49,2699835958,lepski,0.424264068712,0.395914777045973
mm_1d,1,4000,0,1489578131,oracle,0.075,0.0730587595521028
mm_1d,1,4000,0,1489578131,lepski,0.424264068712,0.27599359510866617
mm_1d,1,4000,1,1212824492,oracle,0.106066017178,0.09055065670786595
mm_1d,1,4000,1,1212824492,lepski,0.424264068712,0.2426795484197419
mm_1d,1,4000,2,2623924744,oracle,0.053033008589,0.1698899449190194
mm_1d,1,4000,2,2623924744,lepski,0.424264068712,0.2512476915810293
mm_1d,1,4000,3,292434398,oracle,0.3,0.07042239502544036
mm_1d,1,4000,3,292434398,lepski,0.424264068712,0.14128088502050395
mm_1d,1,4000,4,2324790283,oracle,0.3,0.14149245980842792
mm_1d,1,4000,4,2324790283,lepski,0.3,0.14149245980842792
mm_1d,1,4000,5,2649260283,oracle,0.3,0.1870813229005641
mm_1d,1,4000,5,2649260283,lepski,0.212132034356,0.3001742418758903
mm_1d,1,4000,6,136538205,oracle,0.212132034356,0.20895072867525474
mm_1d,1,4000,6,136538205,lepski,0.009375,2.1465603105469113
mm_1d,1,4000,7,757315778,oracle,0.075,0.08050234955269404
mm_1d,1,4000,7,757315778,lepski,0.005,5.195790908595167
mm_1d,1,4000,8,1676420718,oracle,0.212132034356,0.2007200321463145
mm_1d,1,4000,8,1676420718,lepski,0.424264068712,0.36391728640598564
mm_1d,1,4000,9,1307338167,oracle,0.212132034356,0.1399017339289108
mm_1d,1,4000,9,1307338167,lepski,0.006629126074,5.907616363108239
mm_1d,1,4000,10,4083072379,oracle,0.3,0.2280433631548671
mm_1d,1,4000,10,4083072379,lepski,0.424264068712,0.2961898926995989
mm_1d,1,4000,11,1893594432,oracle,0.212132034356,0.08678745767551481
mm_1d,1,4000,11,1893594432,lepski,0.424264068712,0.24467705377751142
mm_1d,1,4000,12,2778578552,oracle,0.15,0.05836633705564548
mm_1d,1,4000,12,2778578552,lepski,0.013258252147,1.7204136373058765
mm_1d,1,4000,13,645114141,oracle,0.15,0.24550819180516265
mm_1d,1,4000,13,645114141,lepski,0.075,0.5806465481263889
mm_1d,1,4000,14,3463485388,oracle,0.212132034356,0.16458587985958392
mm_1d,1,4000,14,3463485388,lepski,0.053033008589,0.3505658320103312
mm_1d,1,4000,15,935997338,oracle,0.212132034356,0.15609577129807795
mm_1d,1,4000,15,935997338,lepski,0.006629126074,5.992832634926454
mm_1d,1,4000,16,3295827970,oracle,0.053033008589,0.16290377112339838
mm_1d,1,4000,16,3295827970,lepski,0.424264068712,0.25632836288549593
mm_1d,1,4000,17,2037245216,oracle,0.212132034356,0.19721530358496617
mm_1d,1,4000,17,2037245216,lepski,0.424264068712,0.272145493289201
mm_1d,1,4000,18,1746689922,oracle,0.106066017178,0.12582552862095928
mm_1d,1,4000,18,1746689922,lepski,0.424264068712,0.27828360931806406
mm_1d,1,4000,19,2045988652,oracle,0.212132034356,0.09886205929075055
mm_1d,1,4000,19,2045988652,lepski,0.424264068712,0.2486502007805538
mm_1d,1,4000,20,2301477783,oracle,0.212132034356,0.13166121235962402
mm_1d,1,4000,20,2301477783,lepski,0.424264068712,0.2513643319402518
mm_1d,1,4000,21,1096214611,oracle,0.3,0.10464044007171963
mm_1d,1,4000,21,1096214611,lepski,0.424264068712,0.22346914301830478
mm_1d,1,4000,22,521138260,oracle,0.106066017178,0.08452356668094417
mm_1d,1,4000,22,521138260,lepski,0.424264068712,0.26400243935607093
mm_1d,1,4000,23,1278033094,oracle,0.212132034356,0.21932019170758021
mm_1d,1,4000,23,1278033094,lepski,0.424264068712,0.2609185437896293
mm_1d,1,4000,24,4247902114,oracle,0.212132034356,0.07602725699846118
mm_1d,1,4000,24,4247902114,lepski,0.212132034356,0.07602725699846118
mm_1d,1,4000,25,1198584151,oracle,0.15,0.044068213788419554
mm_1d,1,4000,25,1198584151,lepski,0.212132034356,0.08404293956230649
mm_1d,1,4000,26,2867140167,oracle,0.3,0.09265988633414789
mm_1d,1,4000,26,2867140167,lepski,0.212132034356,0.17794328014785815
mm_1d,1,4000,27,1119179194,oracle,0.212132034356,0.20377205041069102
mm_1d,1,4000,27,1119179194,lepski,0.424264068712,0.2600625033477306
mm_1d,1,4000,28,3598884273,oracle,0.15,0.09643608347077726
mm_1d,1,4000,28,3598884273,lepski,0.106066017178,0.12273507035527072
mm_1d,1,4000,29,2073445251,oracle,0.006629126074,0.178000430051278
mm_1d,1,4000,29,2073445251,lepski,0.3,0.28162012789840724
mm_1d,1,4000,30,2436677970,oracle,0.212132034356,0.09934064265088688
mm_1d,1,4000,30,2436677970,lepski,0.424264068712,0.2683805435675552
mm_1d,1,4000,31,910443027,oracle,0.15,0.08764691060805656
mm_1d,1,4000,31,910443027,lepski,0.424264068712,0.2687556197205176
mm_1d,1,4000,32,2609950229,oracle,0.424264068712,0.28562769576118796
mm_1d,1,4000,32,2609950229,lepski,0.424264068712,0.28562769576118796
mm_1d,1,4000,33,2128717202,oracle,0.212132034356,0.11908832975942144
mm_1d,1,4000,33,2128717202,lepski,0.424264068712,0.265142537150315
mm_1d,1,4000,34,3060671820,oracle,0.15,0.15942896738260062
mm_1d,1,4000,34,3060671820,lepski,0.005,3.171497075996894
mm_1d,1,4000,35,1057684339,oracle,0.15,0.17646391836018363
mm_1d,1,4000,35,1057684339,lepski,0.424264068712,0.26325135042569037
mm_1d,1,4000,36,2615040041,oracle,0.053033008589,0.11460011980492517
mm_1d,1,4000,36,2615040041,lepski,0.424264068712,0.28384497607156484
mm_1d,1,4000,37,3601255569,oracle,0.106066017178,0.13898114401983636
mm_1d,1,4000,37,3601255569,lepski,0.106066017178,0.13898114401983636
mm_1d,1,4000,38,2007284218,oracle,0.212132034356,0.12323980951095156
mm_1d,1,4000,38,2007284218,lepski,0.15,0.16984991381891187
mm_1d,1,4000,39,773654992,oracle,0.212132034356,0.09721666886653214
mm_1d,1,4000,39,773654992,lepski,0.424264068712,0.22594160034179106
mm_1d,1,4000,40,312730420,oracle,0.212132034356,0.1288854108301604
mm_1d,1,4000,40,312730420,lepski,0.424264068712,0.22834690914573402
mm_1d,1,4000,41,3702933075,oracle,0.026516504294,0.15445656467744306
mm_1d,1,4000,41,3702933075,lepski,0.424264068712,0.25711085403967104
mm_1d,1,4000,42,2169113577,oracle,0.212132034356,0.2319458617220555
mm_1d,1,4000,42,2169113577,lepski,0.424264068712,0.31213901458209625
mm_1d,1,4000,43,765790283,oracle,0.212132034356,0.14113197933696134
mm_1d,1,4000,43,765790283,lepski,0.424264068712,0.22296636567869976
mm_1d,1,4000,44,1261792404,oracle,0.15,0.06294375063241618
mm_1d,1,4000,44,1261792404,lepski,0.3,0.14605951014067015
mm_1d,1,4000,45,3223507524,oracle,0.212132034356,0.1656250255438655
mm_1d,1,4000,45,3223507524,lepski,0.106066017178,0.26407466073543356
mm_1d,1,4000,46,1591675405,oracle,0.212132034356,0.15607767940939243
mm_1d,1,4000,46,1591675405,lepski,0.212132034356,0.15607767940939243
mm_1d,1,4000,47,2624742147,oracle,0.053033008589,0.20531670657194281
mm_1d,1,4000,47,2624742147,lepski,0.424264068712,0.35501233797599124
mm_1d,1,4000,48,3487970182,oracle,0.053033008589,0.30937874083441147
mm_1d,1,4000,48,3487970182,lepski,0.3,0.38182497705595503
mm_1d,1,4000,49,898314033,oracle,0.3,0.1555495671783518
mm_1d,1,4000,49,898314033,lepski,0.3,0.1555495671783518
mm_1d,1,8000,0,3693240280,oracle,0.212132034356,0.10688497270392462
mm_1d,1,8000,0,3693240280,lepski,0.026516504294,0.6225703338577188
mm_1d,1,8000,1,3263627196,oracle,0.106066017178,0.14645528846758926
mm_1d,1,8000,1,3263627196,lepski,0.424264068712,0.33225548492251566
mm_1d,1,8000,2,1437882509,oracle,0.212132034356,0.12952567786285166
mm_1d,1,8000,2,1437882509,lepski,0.424264068712,0.22999153554203006
mm_1d,1,8000,3,1070565993,oracle,0.106066017178,0.10242596066427154
mm_1d,1,8000,3,1070565993,lepski,0.424264068712,0.2584071534828353
mm_1d,1,8000,4,1478946054,oracle,0.15,0.08897158414488707
mm_1d,1,8000,4,1478946054,lepski,0.3,0.11625464145554354
mm_1d,1,8000,5,367527789,oracle,0.15,0.0975057831640707
mm_1d,1,8000,5,367527789,lepski,0.424264068712,0.24468126481337182
mm_1d,1,8000,6,1843202851,oracle,0.212132034356,0.0798110521564269
mm_1d,1,8000,6,1843202851,lepski,0.3,0.13857615354374161
mm_1d,1,8000,7,2654533408,oracle,0.212132034356,0.12534298682548026
mm_1d,1,8000,7,2654533408,lepski,0.3,0.1470896448208085
mm_1d,1,8000,8,3313925213,oracle,0.053033008589,0.08760293140526956
mm_1d,1,8000,8,3313925213,lepski,0.3,0.18663906262718533
mm_1d,1,8000,9,2306261419,oracle,0.0375,0.14460006891821803
mm_1d,1,8000,9,2306261419,lepski,0.424264068712,0.2691449395433223
mm_1d,1,8000,10,464053238,oracle,0.212132034356,0.09310583655620297
mm_1d,1,8000,10,464053238,lepski,0.424264068712,0.19548950106070842
mm_1d,1,8000,11,2725271472,oracle,0.3,0.19167701413365296
mm_1d,1,8000,11,2725271472,lepski,0.3,0.19167701413365296
mm_1d,1,8000,12,423750561,oracle,0.212132034356,0.09721685843221511
mm_1d,1,8000,12,423750561,lepski,0.3,0.13837992648861722
mm_1d,1,8000,13,748931093,oracle,0.212132034356,0.09149697434081704
mm_1d,1,8000,13,748931093,lepski,0.212132034356,0.09149697434081704
mm_1d,1,8000,14,4131703719,oracle,0.212132034356,0.11389931416700261
mm_1d,1,8000,14,4131703719,lepski,0.3,0.1425625552904249
mm_1d,1,8000,15,1065858366,oracle,0.3,0.11154179856949568
mm_1d,1,8000,15,1065858366,lepski,0.3,0.11154179856949568
mm_1d,1,8000,16,2471023256,oracle,0.026516504294,0.11796173449593854
mm_1d,1,8000,16,2471023256,lepski,0.424264068712,0.25749238202917074
mm_1d,1,8000,17,2941292321,oracle,0.15,0.08203889699614579
mm_1d,1,8000,17,2941292321,lepski,0.424264068712,0.26272969526479906
mm_1d,1,8000,18,3527580965,oracle,0.053033008589,0.08546291614412124
mm_1d,1,8000,18,3527580965,lepski,0.3,0.17901576646931705
mm_1d,1,8000,19,347341074,oracle,0.0375,0.15329771063406614
mm_1d,1,8000,19,347341074,lepski,0.424264068712,0.25761980767851966
mm_1d,1,8000,20,3610017889,oracle,0.212132034356,0.06822079941252737
mm_1d,1,8000,20,3610017889,lepski,0.424264068712,0.20469054560345606
mm_1d,1,8000,21,3758412495,oracle,0.15,0.16182009840525133
mm_1d,1,8000,21,3758412495,lepski,0.3,0.1955495556120846
mm_1d,1,8000,22,2977319396,oracle,0.15,0.09202042945695375
mm_1d,1,8000,22,2977319396,lepski,0.424264068712,0.24965746835686164
mm_1d,1,8000,23,1841228347,oracle,0.15,0.12629783597870164
mm_1d,1,8000,23,1841228347,lepski,0.3,0.19290670273441313
mm_1d,1,8000,24,1150928999,oracle,0.3,0.1452742465058368
mm_1d,1,8000,24,1150928999,lepski,0.212132034356,0.15884928213548835
mm_1d,1,8000,25,2655982844,oracle,0.106066017178,0.03937561750241097
mm_1d,1,8000,25,2655982844,lepski,0.424264068712,0.23739113180033472
mm_1d,1,8000,26,2889143927,oracle,0.075,0.08272662843596115
mm_1d,1,8000,26,2889143927,lepski,0.424264068712,0.27737995271574384
mm_1d,1,8000,27,1344777899,oracle,0.212132034356,0.047409705574628584
mm_1d,1,8000,27,1344777899,lepski,0.3,0.11382035231592366
mm_1d,1,8000,28,2927652566,oracle,0.15,0.1479132911477814
mm_1d,1,8000,28,2927652566,lepski,0.0046875,1.7705763004578043
mm_1d,1,8000,29,768639609,oracle,0.15,0.10921480365319693
mm_1d,1,8000,29,768639609,lepski,0.15,0.10921480365319693
mm_1d,1,8000,30,1099691374,oracle,0.3,0.23208098883234854
mm_1d,1,8000,30,1099691374,lepski,0.003314563037,6.043511934316493
mm_1d,1,8000,31,41713270,oracle,0.075,0.04014034914525707
mm_1d,1,8000,31,41713270,lepski,0.424264068712,0.2641278986371012
mm_1d,1,8000,32,1250663443,oracle,0.15,0.128077009722849
mm_1d,1,8000,32,1250663443,lepski,0.424264068712,0.3254904980891626
mm_1d,1,8000,33,902127636,oracle,0.3,0.1708410733258684
mm_1d,1,8000,33,902127636,lepski,0.212132034356,0.2693467373431357
mm_1d,1,8000,34,3530667050,oracle,0.212132034356,0.11558751529740688
mm_1d,1,8000,34,3530667050,lepski,0.009375,1.0274367720520758
mm_1d,1,8000,35,3736624461,oracle,0.013258252147,0.11982810103145977
mm_1d,1,8000,35,3736624461,lepski,0.212132034356,0.17768271534108865
mm_1d,1,8000,36,3743739485,oracle,0.3,0.11128222791201758
mm_1d,1,8000,36,3743739485,lepski,0.15,0.16566761120870524
mm_1d,1,8000,37,4178272184,oracle,0.075,0.10674148822767225
mm_1d,1,8000,37,4178272184,lepski,0.424264068712,0.3909569014102033
mm_1d,1,8000,38,2701505036,oracle,0.212132034356,0.13618704158983494
mm_1d,1,8000,38,2701505036,lepski,0.424264068712,0.2216770606159188
mm_1d,1,8000,39,1897483664,oracle,0.053033008589,0.11239725287545489
mm_1d,1,8000,39,1897483664,lepski,0.212132034356,0.14117117223733863
mm_1d,1,8000,40,2500809667,oracle,0.15,0.14489437822087914
mm_1d,1,8000,40,2500809667,lepski,0.212132034356,0.15126424299069627
