label,model_id,run_name,selector_metric,trim_frac,dim,M,rep,seed,h,sup_err,ise,Mh_to_d,f_hat,f_floor_hit,n_kernel_positive,p_kernel_positive,sum_kernel_weights,kernel_weight_ess,min_g1_hat,median_g1_hat,max_g1_hat,min_D_hat,q01_D_hat,median_D_hat,max_D_hat,n_D_floor_grid,p_D_floor_grid
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,5,367527789,1.2,0.929146084823095,1.086849978495116,9600.0,0.3534002223704173,0,6197,0.774625,2827.2017789633383,5440.373703477992,0.0057122744114859,0.1716993222895214,0.3360376434742934,0.0161637544344797,0.0185349573512009,0.4858495026909019,0.9508699265108972,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.010125,0.2799807340917462,0.1947905305610146,81.0,0.3582897241814434,0,58,0.00725,2866.317793451547,48.46793548458172,0.0022660294216549,0.138691727432466,0.3536207787339736,0.0063245727374179,0.0075469585933784,0.3870937905052237,0.9869687989011224,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.013258252147,0.3054887660513836,0.2346208930349045,106.066017176,0.3569009051933778,0,75,0.009375,2855.207241547023,63.0569683781306,0.0022022407679525,0.1368137753766241,0.3517062268727713,0.0061704544200001,0.0073759566753439,0.383338269491065,0.9854450402198004,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.01875,0.3091163368995047,0.2447262667758972,150.0,0.3551716984881175,0,110,0.01375,2841.37358790494,88.89605627805638,0.0020478575776378,0.1352630046103822,0.3520822240450033,0.0057658242094038,0.0069018541021027,0.3808383527915232,0.9913014622047156,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.026516504294,0.23515069677679,0.1935984847545663,212.132034352,0.3710638633767513,0,167,0.020875,2968.5109070140106,134.29799424029775,0.0021688021321412,0.1421688866437058,0.3680902524613612,0.0058448217306982,0.0069881388858795,0.383138593313674,0.9919862557126158,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.0375,0.1137721682729617,0.0541829690787398,300.0,0.3874421983485558,0,238,0.02975,3099.537586788447,197.6604745735409,0.002305324104,0.1536229773338562,0.3854689145434002,0.0059501110457929,0.0070939781699768,0.3965055380871339,0.9949068949805504,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.053033008589,0.1748702084134965,0.1423939805415618,424.264068712,0.3938720222449614,0,336,0.042,3150.976177959691,281.1593190561512,0.0028239376435409,0.1573088853117809,0.3910927214697441,0.0071696832576361,0.0084518278016383,0.3993908590286861,0.9929436450972678,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.075,0.2805816000116108,0.2159521784548062,600.0,0.3875167005285139,0,454,0.05675,3100.133604228111,384.5532363426105,0.0030388435700106,0.1549088782509181,0.3840348517324362,0.0078418389862065,0.0092056106371197,0.3997476187210665,0.9910149709900788,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.106066017178,0.2604681552486427,0.2054893058273447,848.528137424,0.3886744098367424,0,666,0.08325,3109.395278693939,550.4935754108809,0.0029420606085042,0.1564908443363635,0.3862113321747787,0.0075694734051053,0.0088930117086126,0.4026270842016469,0.9936628766915776,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.15,0.2361004521230336,0.1800863021329268,1200.0,0.3959769200366426,0,961,0.120125,3167.8153602931407,799.4589993714857,0.0028973258330743,0.1589234301462758,0.3940852547894187,0.0073169058257391,0.0086046777102581,0.4013451847940267,0.9952227891285969,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.212132034356,0.1718266153544663,0.1343542590242481,1697.056274848,0.3942621743608033,0,1327,0.165875,3154.097394886426,1113.9004189648897,0.0027178051302477,0.1580255971678932,0.3929675405608714,0.0068933955803748,0.0081273421435985,0.4008134876851725,0.9967163124333932,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.3,0.1336669209832583,0.1255294945262352,2400.0,0.3919362520058241,0,1879,0.234875,3135.490016046593,1564.10514141333,0.0026586707285705,0.1577479251843042,0.3903214075990664,0.0067834264244866,0.0080096153620519,0.4024836293580723,0.9958798289301044,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.424264068712,0.2144082857510403,0.1927894083013237,3394.112549696,0.3880073284774284,0,2591,0.323875,3104.058627819428,2181.023997142615,0.0028376885233591,0.1578408974467552,0.3852291244588361,0.0073134920788596,0.0086080713740985,0.4067987531733885,0.9928398156047872,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.6,0.3374216066808104,0.3491181709749954,4800.0,0.3816590758498419,0,3591,0.448875,3053.2726067987355,3024.904704600199,0.0032687246648431,0.1598812573957799,0.3757991869572203,0.0085645144362536,0.0100310547265948,0.4189111893638889,0.9846462739564796,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,0.848528137424,0.6349063813378115,0.6608252607563561,6788.225099392,0.3697078412640085,0,4774,0.59675,2957.662730112068,4104.496479799,0.0043384837493356,0.1632258979046609,0.3587989591615922,0.011734897843937,0.0135830291513831,0.4414996916121703,0.9704932357801244,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,6,1843202851,1.2,0.9990932287122924,1.1153818360450174,9600.0,0.3471548504801055,0,6125,0.765625,2777.2388038408444,5357.500881017866,0.0063221973665534,0.1671979804582457,0.3300570218132355,0.018211461996887,0.0207752281184719,0.4816236334506505,0.9507486971787252,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.010125,0.1807039054202754,0.1971946967463088,81.0,0.4642970061128204,0,79,0.009875,3714.376048902564,63.95110513228931,0.0036324313512416,0.1846554754284165,0.457477325763306,0.0078235080205514,0.0092283301128824,0.3977098128940912,0.985311814938007,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.013258252147,0.1237711263055243,0.1180528886414084,106.066017176,0.4827460880697296,0,103,0.012875,3861.9687045578366,87.38862079968189,0.0033996165688486,0.1903230811542083,0.4799127566784524,0.0070422457123206,0.0083229679321105,0.394250903026929,0.9941308040369498,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.01875,0.0620425928697305,0.0658007290165872,150.0,0.4776211397263025,0,139,0.017375,3820.969117810421,119.2577465997373,0.0030184650925557,0.1877124885975863,0.4792618085066245,0.0063197895601637,0.007487405706517,0.3930154530118865,1.0034350840946071,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.026516504294,0.0693828210146163,0.0693092770136542,212.132034352,0.4521521621216667,0,177,0.022125,3617.2172969733338,155.3003686608739,0.0026541844965923,0.1773902551435632,0.4557400231205222,0.005870113468302,0.0069702548833531,0.3923242439252794,1.0079350742945028,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.0375,0.0875465683279501,0.0902853365580521,300.0,0.4292807871023555,0,249,0.031125,3434.2462968188447,208.7402218958766,0.00250103066145,0.1672679054350697,0.4336421360327737,0.005826095032885,0.0069001668947371,0.3896468476125562,1.010159664866106,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.053033008589,0.1767097701133213,0.1101027770976428,424.264068712,0.4185195963292406,0,350,0.04375,3348.1567706339247,291.15837501526545,0.0026333592804625,0.1639858544657049,0.4215537912910339,0.0062920811917991,0.0074175857444388,0.3918235989521043,1.007249827698406,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.075,0.144333269724675,0.0885134948950115,600.0,0.4124374017303595,0,486,0.06075,3299.499213842876,408.27952257102135,0.0025288307015528,0.1617218977354415,0.414787521206542,0.0061314291355324,0.0072375784172239,0.3921125898304707,1.005698124045789,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.106066017178,0.1722984188379195,0.1046400860655284,848.528137424,0.4040311994207887,0,675,0.084375,3232.2495953663097,564.7107959379674,0.0025512347407601,0.1591812302642988,0.40619359259323,0.0063144498356007,0.0074452932680783,0.393982520390747,1.0053520450290503,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.15,0.1693751830766059,0.1133077332347161,1200.0,0.4076315534231018,0,993,0.124125,3261.052427384815,817.8934153163794,0.0025759426353106,0.1617218789004126,0.4100838147833781,0.0063192915604277,0.007451785519694,0.3967354282129213,1.0060158771804666,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.212132034356,0.2113836703124025,0.1382096782147737,1697.056274848,0.4143674130166123,0,1421,0.177625,3314.939304132898,1182.4343934766084,0.0027258372680678,0.1651486284917911,0.4159332454886853,0.00657830993085,0.0077443765731429,0.3985560237218032,1.0037788504184575,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.3,0.2214268189413939,0.1625364869192963,2400.0,0.4143562527166551,0,1987,0.248375,3314.8500217332407,1658.969988295922,0.0028600180119795,0.1665424730753099,0.4138825387288147,0.0069023165289007,0.0081223654189373,0.4019306381487016,0.9988567470993028,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.424264068712,0.3397771099660969,0.2679952949240434,3394.112549696,0.4104053233535363,0,2737,0.342125,3283.2425868282908,2307.858923323378,0.0031878343305451,0.1675356011916929,0.4076587983362518,0.0077675267574417,0.0090978362747215,0.4082198540279955,0.9933077743854736,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.6,0.4545494108418406,0.4120429350170395,4800.0,0.3973377345834173,0,3696,0.462,3178.701876667339,3125.0771877749103,0.0036258712330543,0.1665900664057648,0.3914203590191752,0.0091254137663413,0.0106390633269041,0.4192656571629763,0.9851074412289432,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,0.848528137424,0.6462520221533832,0.6689080674172857,6788.225099392,0.3820972952583876,0,4963,0.620375,3056.7783620671007,4225.83911354439,0.004520109517076,0.168386633747489,0.3712348724582227,0.011829734397935,0.0136864357529339,0.4406904624478435,0.971571578927772,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,7,2654533408,1.2,0.9372211593128336,1.082750402494433,9600.0,0.3569635793242114,0,6240,0.78,2855.708634593692,5487.8754358266415,0.0062947147640382,0.1709532915350552,0.3392996347296378,0.0176340532441855,0.020165282306294,0.4789096183389265,0.9505161153190632,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.010125,0.3999320437503764,0.4220790396719426,81.0,0.3199495954198271,0,59,0.007375,2559.5967633586174,47.14617257482407,0.0011219620628436,0.1218034511434395,0.3314204038459265,0.0035066837992761,0.0042292169484801,0.380695749852764,1.0358519235226653,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.013258252147,0.3794732298570897,0.3708659804897112,106.066017176,0.3446096274151905,0,75,0.009375,2756.877019321524,64.41154836431896,0.0013115292598947,0.1310714486534299,0.3543637030862083,0.0038058404512147,0.0045860694669475,0.3803476114017942,1.0283047103012766,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.01875,0.3840888817055852,0.3361483296034422,150.0,0.3530194540191418,0,109,0.013625,2824.1556321531343,90.38793332173148,0.0014113187233181,0.1349920558543038,0.3604995870852658,0.0039978497140887,0.0048181474195896,0.3823926820955995,1.02118901091983,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.026516504294,0.1003434640760456,0.1307747763654112,212.132034352,0.3648970990482622,0,157,0.019625,2919.176792386098,131.32319258401125,0.0018752582881187,0.142765392846294,0.3684281641610969,0.0051391427693173,0.0061244814320688,0.3912483634938722,1.0096768791038475,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.0375,0.1419891540624318,0.0909465915934186,300.0,0.3797205834594114,0,237,0.029625,3037.764667675291,194.0332575228101,0.0025193911780842,0.1486419339550661,0.3786614175451399,0.0066348554379948,0.007831943569529,0.3914508204977373,0.9972106702654302,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.053033008589,0.1540556415202774,0.1217360388816093,424.264068712,0.381964515889177,0,324,0.0405,3055.716127113416,271.15600034234205,0.0026167723511664,0.1488221323157555,0.380253253951469,0.0068508257765119,0.0080828614715484,0.3896229260179099,0.9955198405440244,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.075,0.1305270495252095,0.0971310195855214,600.0,0.3843508847714182,0,461,0.057625,3074.8070781713463,385.87260408179486,0.0025896689175653,0.1507752474313062,0.3828252720546925,0.0067377727492561,0.007956809783463,0.3922854178441022,0.9960306772348578,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.106066017178,0.0856747134012554,0.0765414986088635,848.528137424,0.3818706160621176,0,642,0.08025,3054.964928496941,538.2118029315234,0.00249538233069,0.1496670044293779,0.3804797254000839,0.0065346277658716,0.0077305681491466,0.3919311885600333,0.9963576913134172,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.15,0.0871374652188015,0.0768228837375328,1200.0,0.3847375558477456,0,935,0.116875,3077.900446781965,772.7557322205929,0.0025090942105696,0.150964836857612,0.383424933636887,0.0065215734009667,0.0077167199748585,0.3923839369540367,0.9965882659727192,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.212132034356,0.1170812840327792,0.1001793009291822,1697.056274848,0.3885213786083408,0,1326,0.16575,3108.1710288667264,1104.1329348321476,0.0026435949018381,0.1530472079033207,0.3865462160125803,0.0068042456538875,0.0080393475179237,0.3939222301010211,0.9949162061484612,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.3,0.241312689414447,0.1711622923744604,2400.0,0.3908709588038062,0,1872,0.234,3126.9676704304493,1567.3561614051937,0.0029095097712514,0.1549394439048193,0.3877368184464376,0.0074436580813154,0.0087522409848479,0.3963953842439077,0.9919816494759292,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.424264068712,0.3141183371727472,0.2584788186732791,3394.112549696,0.3896794347500173,0,2634,0.32925,3117.4354780001386,2202.661382473158,0.003153261247442,0.1580320027471535,0.3850802614865726,0.0080919365156256,0.009486775177812,0.4055436049596315,0.9881975468723538,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.6,0.4165085179761032,0.4121728676863615,4800.0,0.3852129620052412,0,3642,0.45525,3081.70369604193,3063.265302463868,0.0036013761427472,0.1610939573890477,0.3778911473098058,0.0093490523371803,0.0109154647958932,0.4181945398474308,0.9809928132809408,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,0.848528137424,0.6192020897088084,0.6704834358276139,6788.225099392,0.3744526160859807,0,4852,0.6065,2995.6209286878457,4166.478939283973,0.0044581982773809,0.1648674513077024,0.3628090013166272,0.0119059076792702,0.013789018207232,0.4402892227887282,0.9689049714993048,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,8,3313925213,1.2,0.9490981629297628,1.0874121122544904,9600.0,0.3506575059862166,0,6173,0.771625,2805.260047889733,5404.782036079787,0.0060899829841376,0.1682716236727086,0.3335782165232022,0.0173673253250623,0.0198522565432146,0.4798745807520883,0.9512935295225484,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.010125,0.1728605988182563,0.2028905145372281,81.0,0.3864799313102536,0,60,0.0075,3091.839450482029,49.22352289597131,0.0025938129007754,0.1540037164964088,0.3731239427716197,0.0067113779801757,0.0080200026624555,0.3984779131332945,0.9654419610007844,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.013258252147,0.1974606982712723,0.2058868359085215,106.066017176,0.3871157646046108,0,81,0.010125,3096.926116836886,67.56209205343094,0.0025531169830385,0.1512073065952473,0.37429178719716,0.0065952286537496,0.0078889474766484,0.3905997131108474,0.966873016859572,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.01875,0.2459408534476921,0.2213919304035823,150.0,0.3874616411501555,0,117,0.014625,3099.693129201244,96.94093055773595,0.0024138072800872,0.1496632531298587,0.3758748988855862,0.0062297967688414,0.0074662446263824,0.3862659867066912,0.9700957694026824,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.026516504294,0.2940801608615109,0.2335830790221796,212.132034352,0.4064223821681222,0,183,0.022875,3251.3790573449783,147.2291805922409,0.0023389072246306,0.1556923462815918,0.3966411871732987,0.0057548681550296,0.0069103289572098,0.383080147926468,0.9759334243782436,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.0375,0.2999706001370281,0.2098870538729472,300.0,0.4238736279392459,0,255,0.031875,3390.989023513968,216.0257660468751,0.0023715845915081,0.1639439210158856,0.4151169308881158,0.0055950274685362,0.0067199364540256,0.3867754684643504,0.9793412553319188,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.053033008589,0.2256020112222057,0.1777836700056758,424.264068712,0.4220226296499214,0,353,0.044125,3376.1810371993715,297.86259150701795,0.0023953976966423,0.1625575334870208,0.4151001818930279,0.0056759934855375,0.0067975574848308,0.3851867697755129,0.9835969749711386,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.075,0.1407095379727936,0.1461888718719103,600.0,0.4172637322181236,0,497,0.062125,3338.1098577449884,414.7509911876863,0.0024868816749443,0.1606263487598172,0.4108525686875998,0.0059599756291407,0.007113938525132,0.3849516177836664,0.9846352245941848,0,0.0
GG1,gg_1d,gg_1d_priority1_floor81_main_20260711_180209,raw_max,0.05,1,8000,9,2306261419,0.106066017178,0.1142556901019586,0.1212351386916686,848.528137424,0.4190985075653341,0,704,0.088,3352.788060522673,592.4798895712835,0.0026903491012885,0.1614559268109724,0.4129459581495499,0.0064193717055152,0.0076210701515722,0.3852457689456285,0.9853195625736628,0,0.0
