[gg_1d | day2_gg1_reproduction] M=8000 rep=25/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=26/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=27/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=28/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=29/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=30/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=31/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=32/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=33/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=34/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=35/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=36/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=37/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=38/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=39/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=40/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=41/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=42/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=43/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=44/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=45/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=46/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=47/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=48/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=49/50 done
[gg_1d | day2_gg1_reproduction] M=8000 rep=50/50 done
Wrote raw outputs to /home/othmane/Projects/GitHub/OthmaneAnalytics/sb-drift-experiments/results/raw/rate/gg_1d/day2_gg1_reproduction
Wrote processed outputs to /home/othmane/Projects/GitHub/OthmaneAnalytics/sb-drift-experiments/results/processed/rate/gg_1d/day2_gg1_reproduction
Wrote figures to /home/othmane/Projects/GitHub/OthmaneAnalytics/sb-drift-experiments/results/figures
	Command being timed: ".venv/bin/python scripts/01_rate.py --config configs/gg_1d.yaml --sample-sizes 1000,2000,4000,8000 --reps 50 --x-grid-1d 200 --truth-grid-2d 121 --h0 1.2 --q 0.7071067811865476 --min-h-factor 20 --kappa-pair 2 --kappa-final 2 --beta-effective 2 --selector-metric raw_max --trim-frac 0.05 --penalty-form one_sided --seed 12345 --tag day2_gg1_reproduction"
	User time (seconds): 329.05
	System time (seconds): 21.17
	Percent of CPU this job got: 100%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 5:47.92
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 208296
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 4351530
	Voluntary context switches: 49
	Involuntary context switches: 3164
	Swaps: 0
	File system inputs: 0
	File system outputs: 992
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
